County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000"
Island County,100,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7 
Klickitat County,28,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6 
Whitman County,28,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.4 
Franklin County,48,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.8 
Jefferson County,55,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.3 
Kittitas County,40,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.0 
King County,1533,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,153.6 
Ferry County,10,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,152.4 
Skamania County,12,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.7 
San Juan County,22,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,127.6 
Ferry County,11,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.1 
Grays Harbor County,98,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.2 
Garfield County,4,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.2 
Cowlitz County,124,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.6 
Columbia County,7,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.4 
Lewis County,95,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.9 
Okanogan County,47,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.1 
Pend Oreille County,17,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.1 
Grant County,73,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.5 
Spokane County,480,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.3 
Yakima County,201,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.3 
Klickitat County,25,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.8 
Clallam County,110,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4 
Pacific County,31,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.8 
Snohomish County,633,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.1 
Clark County,401,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.0 
Mason County,74,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.7 
Pierce County,702,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.1 
Island County,95,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.8 
Thurston County,261,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5 
Jefferson County,47,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2 
Skagit County,126,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4 
Whatcom County,189,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.1 
Asotin County,26,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.0 
Chelan County,72,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.8 
Kitsap County,230,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.6 
Stevens County,46,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.1 
Walla Walla County,55,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.1 
Kittitas County,36,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.6 
Benton County,149,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.3 
Lincoln County,12,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.3 
Franklin County,42,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.1 
Douglas County,32,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.7 
San Juan County,19,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.2 
King County,1443,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.9 
Skamania County,9,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.4 
Adams County,8,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,97.7 
Wahkiakum County,4,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,96.7 
Whitman County,20,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,93.7 
Logan County,62,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,290.3 
Lewis County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,270.4 
McDowell County,36,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,270.3 
Lincoln County,35,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,258.7 
Roane County,26,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,256.7 
Mingo County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,252.5 
Boone County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,251.2 
Fayette County,72,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.0 
Pleasants County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,234.5 
Webster County,16,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.8 
Mercer County,92,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.7 
Wyoming County,33,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.9 
Cabell County,127,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.7 
Jackson County,46,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.3 
Wood County,125,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.2 
Raleigh County,110,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,226.8 
Marion County,82,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,225.4 
Morgan County,30,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.6 
Summers County,21,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.0 
Berkeley County,134,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.0 
Nicholas County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.3 
Ohio County,61,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.9 
Harrison County,94,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.2 
Mineral County,40,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.0 
Barbour County,23,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.7 
Clay County,13,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.7 
Taylor County,25,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.4 
Mason County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.0 
Jefferson County,64,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.7 
Ritchie County,16,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.5 
Preston County,47,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.3 
Hancock County,44,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.0 
Pocahontas County,15,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.6 
Kanawha County,246,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.6 
Brooke County,34,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.9 
Wayne County,57,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.5 
Gilmer County,10,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.2 
Putnam County,68,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.1 
Wirt County,9,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5 
Hampshire County,34,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.7 
Greenbrier County,50,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.4 
Tyler County,13,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.7 
Wetzel County,23,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.3 
Tucker County,11,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2 
Marshall County,43,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.9 
Hardy County,19,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.7 
Monroe County,20,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.4 
Calhoun County,11,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.2 
Upshur County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.2 
Randolph County,36,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.9 
Braxton County,20,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.5 
Monongalia County,72,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,163.4 
Grant County,14,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.0 
Pendleton County,10,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,149.7 
Doddridge County,8,West Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,117.6 
Logan County,54,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,208.6 
McDowell County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,203.4 
Clay County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,198.1 
Lewis County,24,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,185.9 
Mingo County,32,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.8 
Hampshire County,32,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.8 
Boone County,30,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,181.3 
Gilmer County,9,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,180.8 
Wyoming County,29,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.1 
Fayette County,63,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,178.1 
Monroe County,21,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.5 
Pleasants County,9,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,174.6 
Roane County,20,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,174.4 
Webster County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.6 
Tucker County,11,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.8 
Morgan County,26,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.2 
Lincoln County,26,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.1 
Doddridge County,10,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.9 
Upshur County,30,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.1 
Randolph County,39,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.1 
Jefferson County,60,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.6 
Greenbrier County,50,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.4 
Raleigh County,95,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.6 
Harrison County,87,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.1 
Tyler County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.3 
Berkeley County,106,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.6 
Mercer County,79,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.3 
Mineral County,33,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2 
Wetzel County,22,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.0 
Marion County,66,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.1 
Barbour County,19,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.3 
Marshall County,41,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.1 
Kanawha County,225,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.4 
Wayne County,48,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.3 
Braxton County,18,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.1 
Nicholas County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.9 
Wood County,102,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.3 
Ohio County,56,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.5 
Mason County,33,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.4 
Cabell County,102,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.4 
Wirt County,6,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.3 
Summers County,17,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.4 
Preston County,36,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.3 
Putnam County,57,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.3 
Taylor County,18,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5 
Monongalia County,74,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.1 
Grant County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.9 
Jackson County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.7 
Brooke County,27,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6 
Pocahontas County,10,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.9 
Hancock County,35,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.5 
Ritchie County,10,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.8 
Pendleton County,8,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.6 
Hardy County,12,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.7 
Calhoun County,7,West Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.0 
Florence County,10,Wisconsin,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,263.0 
