County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000"
Jefferson County,41,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 
Hancock County,22,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.4 
Wetzel County,11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 
Brooke County,16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.3 
Randolph County,19,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 
Ritchie County,7,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.0 
Jackson County,20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.3 
Wirt County,4,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.9 
Doddridge County,6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.2 
Putnam County,34,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.1 
Monongalia County,47,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.4 
Grant County,6,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 
Hardy County,8,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.9 
Calhoun County,5,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.5 
Logan County,78,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,274.0 "
Lewis County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,205.9 "
McDowell County,43,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,157.0 "
Boone County,47,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,153.2 "
Morgan County,39,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,073.6 "
Mingo County,43,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,073.4 "
Pleasants County,15,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,069.0 "
Webster County,19,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,064.5 "
Clay County,17,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,061.8 "
Berkeley County,159,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,055.1 "
Fayette County,89,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,043.6 "
Harrison County,131,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,039.5 "
Jefferson County,84,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,037.8 "
Hampshire County,48,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,034.9 "
Lincoln County,38,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,034.5 "
Marion County,109,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,030.9 "
Wyoming County,41,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,014.9 "
Jackson County,57,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,009.8 "
Wirt County,11,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,002.1 "
Ohio County,89,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,996.7 
Roane County,29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.5 
Barbour County,31,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,982.5 
Raleigh County,141,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,981.7 
Wetzel County,34,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,979.2 
Mineral County,52,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.7 
Gilmer County,13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.6 
Wood County,158,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.3 
Putnam County,92,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.3 
Mason County,50,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,969.4 
Greenbrier County,74,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,966.9 
Mercer County,118,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,949.7 
Preston County,58,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,949.6 
Randolph County,56,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,947.7 
Upshur County,44,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,944.3 
Wayne County,76,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.7 
Marshall County,61,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.1 
Tucker County,16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,940.3 
Cabell County,159,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,938.4 
Monroe County,29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,934.1 
Nicholas County,47,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,933.5 
Kanawha County,330,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,931.6 
Pocahontas County,18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,893.1 
Ritchie County,18,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,890.1 
Brooke County,45,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.8 
Braxton County,26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,883.2 
Hancock County,56,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,882.5 
Taylor County,29,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,881.0 
Tyler County,17,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.6 
Summers County,26,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,870.8 
Hardy County,23,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.9 
Pendleton County,16,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,840.4 
Calhoun County,13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,831.4 
Monongalia County,99,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,823.5 
Doddridge County,13,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,780.8 
Grant County,20,West Virginia,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,773.4 
Oneida County,5,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.5 
Trempealeau County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.4 
Manitowoc County,9,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.7 
Calumet County,6,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.1 
Fond du Lac County,11,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.0 
Waupaca County,5,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.9 
Douglas County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.5 
Oconto County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.4 
Polk County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.2 
Monroe County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 
Milwaukee County,94,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 
Racine County,19,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.4 
Brown County,25,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.0 
Sauk County,6,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.0 
Wood County,6,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.0 
Shawano County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.9 
Rock County,15,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.7 
Green County,3,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 
Eau Claire County,9,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 
Marinette County,3,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 
Dodge County,8,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 
Columbia County,5,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 
Walworth County,8,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.1 
Kenosha County,14,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 
La Crosse County,9,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 
Outagamie County,15,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.2 
Winnebago County,13,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.1 
St. Croix County,7,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.0 
Marathon County,11,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.9 
Washington County,10,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 
Jefferson County,7,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.2 
Sheboygan County,8,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.8 
Dane County,37,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.3 
Waukesha County,26,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.9 
Portage County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.5 
Chippewa County,4,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,9.6 
Ozaukee County,5,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,9.4 
Florence County,17,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,720.8 
Iron County,24,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,661.8 
Ashland County,41,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,655.1 
Forest County,28,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,653.0 
Juneau County,72,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,628.6 
Adams County,70,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,618.7 
Washburn County,51,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,610.8 
Marinette County,121,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,602.9 
Burnett County,52,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,602.1 
Menominee County,8,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.8 
Oneida County,111,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,591.7 
Marquette County,47,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.9 
Douglas County,96,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,580.6 
Clark County,74,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.8 
Sauk County,144,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,576.9 
Milwaukee County,1650,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,576.2 
Lafayette County,39,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,575.9 
Langlade County,56,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,574.6 
Kenosha County,297,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.2 
Green Lake County,49,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.2 
Waupaca County,133,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.2 
Waushara County,69,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,564.6 
Sawyer County,47,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,561.6 
Lincoln County,73,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,561.5 
Polk County,105,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,561.4 
Rusk County,40,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,559.5 
Rock County,323,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.3 
Columbia County,121,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,555.3 
Wood County,179,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,550.8 
St. Croix County,144,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.4 
Manitowoc County,190,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,548.3 
Grant County,106,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.7 
Racine County,381,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.5 
Barron County,111,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.4 
Monroe County,90,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.3 
Shawano County,99,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,543.6 
Dodge County,185,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,541.2 
Price County,38,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,539.0 
Chippewa County,129,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,536.5 
Jackson County,44,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.7 
Walworth County,201,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.7 
Vilas County,71,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.6 
Green County,78,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,527.8 
Dunn County,77,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.3 
Crawford County,39,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.0 
Richland County,43,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,509.7 
Sheboygan County,224,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,508.5 
Oconto County,81,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,507.7 
Pierce County,66,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,507.2 
Buffalo County,31,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,507.1 
Winnebago County,306,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.4 
Fond du Lac County,205,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,505.3 
Trempealeau County,56,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,504.4 
Jefferson County,152,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,501.3 
Brown County,418,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,501.2 
Vernon County,63,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,495.9 
Bayfield County,40,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,494.4 
Outagamie County,289,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,484.5 
La Crosse County,199,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,484.2 
Eau Claire County,163,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,483.4 
Ozaukee County,175,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.6 
Marathon County,245,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.3 
Iowa County,43,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,475.4 
Waukesha County,750,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,471.4 
Taylor County,41,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,468.3 
Door County,73,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,466.1 
