,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
3651,26,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.7,"Lee County, TX"
3652,18,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.5,"Lee County, TX"
3653,6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.6,"Jim Hogg County, TX"
3654,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.9,"Jim Hogg County, TX"
3655,21,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,236.7,"Nolan County, TX"
3656,16,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.4,"Nolan County, TX"
3657,17,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,236.1,"Gaines County, TX"
3658,10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.6,"Gaines County, TX"
3659,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,234.7,"Sherman County, TX"
3660,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,234.5,"Schleicher County, TX"
3661,3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,232.8,"Armstrong County, TX"
3662,15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.8,"Dawson County, TX"
3663,11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7,"Dawson County, TX"
3664,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.1,"Edwards County, TX"
3665,35,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.0,"Shelby County, TX"
3666,26,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.7,"Shelby County, TX"
3667,120,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,229.7,"Potter County, TX"
3668,97,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.6,"Potter County, TX"
3669,92,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.7,"Liberty County, TX"
3670,79,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.9,"Liberty County, TX"
3671,150,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.7,"Wichita County, TX"
3672,133,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0,"Wichita County, TX"
3673,58,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.1,"Coryell County, TX"
3674,53,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2,"Coryell County, TX"
3675,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.6,"Winkler County, TX"
3676,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.5,"Winkler County, TX"
3677,108,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.1,"Orange County, TX"
3678,87,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.9,"Orange County, TX"
3679,32,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.7,"Leon County, TX"
3680,20,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4,"Leon County, TX"
3681,116,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.7,"Bowie County, TX"
3682,95,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.0,"Bowie County, TX"
3683,69,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.6,"Lamar County, TX"
3684,56,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.3,"Lamar County, TX"
3685,20,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.2,"Scurry County, TX"
3686,13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.1,"Scurry County, TX"
3687,5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.6,"Knox County, TX"
3688,6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,192.7,"Knox County, TX"
3689,13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.4,"McCulloch County, TX"
3690,13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,200.4,"McCulloch County, TX"
3691,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.7,"Yoakum County, TX"
3692,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,112.1,"Yoakum County, TX"
3693,118,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.7,"Kaufman County, TX"
3694,98,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.2,"Kaufman County, TX"
3695,128,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.2,"Henderson County, TX"
3696,91,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Henderson County, TX"
3697,22,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.8,"Newton County, TX"
3698,11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,112.5,"Newton County, TX"
3699,20,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.5,"Jackson County, TX"
3700,15,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.8,"Jackson County, TX"
3701,79,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.4,"Wise County, TX"
3702,58,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.0,"Wise County, TX"
3703,56,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.2,"Hill County, TX"
3704,45,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.4,"Hill County, TX"
3705,55,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.6,"Brown County, TX"
3706,37,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.8,"Brown County, TX"
3707,33,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.2,"Limestone County, TX"
3708,23,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.7,"Limestone County, TX"
3709,10,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.7,"Swisher County, TX"
3710,6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.3,"Swisher County, TX"
3711,9,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.7,"Brooks County, TX"
3712,7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.7,"Brooks County, TX"
3713,61,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,216.2,"Navarro County, TX"
3714,49,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.5,"Navarro County, TX"
3715,114,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,216.1,"Hunt County, TX"
3716,87,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.3,"Hunt County, TX"
3717,38,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.7,"Chambers County, TX"
3718,25,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.6,"Chambers County, TX"
3719,47,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.6,"Aransas County, TX"
3720,33,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.0,"Aransas County, TX"
3721,359,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.6,"Galveston County, TX"
3722,285,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Galveston County, TX"
3723,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.3,"Crockett County, TX"
3724,32,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.9,"Panola County, TX"
3725,27,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.7,"Panola County, TX"
3726,165,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.2,"Grayson County, TX"
3727,136,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"Grayson County, TX"
3728,29,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.6,"Kleberg County, TX"
3729,27,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,169.9,"Kleberg County, TX"
3730,69,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.5,"Hardin County, TX"
3731,48,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.4,"Hardin County, TX"
3732,46,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.3,"Cass County, TX"
3733,36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.0,"Cass County, TX"
3734,54,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.7,"Upshur County, TX"
3735,41,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.4,"Upshur County, TX"
3736,19,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.4,"Marion County, TX"
3737,10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.1,"Marion County, TX"
3738,4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.1,"Crane County, TX"
3739,6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.9,"Hansford County, TX"
3740,5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6,"Hansford County, TX"
3741,49,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.7,"Jasper County, TX"
3742,38,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.2,"Jasper County, TX"
3743,139,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.6,"Taylor County, TX"
3744,119,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Taylor County, TX"
3745,44,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.8,"Caldwell County, TX"
3746,32,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.8,"Caldwell County, TX"
3747,16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.4,"Wilbarger County, TX"
3748,13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.9,"Wilbarger County, TX"
3749,274,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.8,"Bell County, TX"
3750,228,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.4,"Bell County, TX"
3751,8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.6,"Kimble County, TX"
3752,6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.2,"Kimble County, TX"
3753,11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.2,"Refugio County, TX"
3754,9,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.7,"Refugio County, TX"
3755,26,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.6,"Gonzales County, TX"
3756,17,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.1,"Gonzales County, TX"
3757,129,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.3,"Gregg County, TX"
3758,116,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.7,"Gregg County, TX"
3759,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.4,"La Salle County, TX"
3760,4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3,"La Salle County, TX"
3761,9,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.7,"Haskell County, TX"
3762,7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.6,"Haskell County, TX"
3763,71,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.2,"San Patricio County, TX"
3764,59,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.7,"San Patricio County, TX"
3765,116,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.8,"Ector County, TX"
3766,109,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.0,"Ector County, TX"
3767,26,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.2,"Freestone County, TX"
3768,20,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4,"Freestone County, TX"
3769,22,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.1,"Sabine County, TX"
3770,16,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.2,"Sabine County, TX"
3771,3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.0,"Reagan County, TX"
3772,63,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.8,"Rusk County, TX"
3773,45,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.9,"Rusk County, TX"
3774,9,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.7,"Mitchell County, TX"
3775,9,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,196.7,"Mitchell County, TX"
3776,30,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.3,"Bosque County, TX"
3777,24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.4,"Bosque County, TX"
3778,165,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.0,"Johnson County, TX"
3779,153,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.6,"Johnson County, TX"
3780,29,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.4,"Montague County, TX"
3781,26,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,169.6,"Montague County, TX"
3782,11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.4,"Dimmit County, TX"
3783,6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,93.5,"Dimmit County, TX"
3784,74,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.7,"Wood County, TX"
3785,50,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Wood County, TX"
3786,25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5,"Hutchinson County, TX"
3787,23,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,173.7,"Hutchinson County, TX"
3788,74,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.2,"Van Zandt County, TX"
3789,57,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.0,"Van Zandt County, TX"
3790,15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.8,"Franklin County, TX"
3791,12,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.3,"Franklin County, TX"
3792,30,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Lavaca County, TX"
3793,22,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.9,"Lavaca County, TX"
3794,16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.1,"Camp County, TX"
3795,11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.7,"Camp County, TX"
3796,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.0,"Wheeler County, TX"
3797,7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.4,"Wheeler County, TX"
3798,7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.6,"Childress County, TX"
3799,6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.7,"Childress County, TX"
3800,151,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.6,"Ellis County, TX"
3801,126,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.6,"Ellis County, TX"
3802,256,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.5,"Lubbock County, TX"
3803,203,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.6,"Lubbock County, TX"
3804,44,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.5,"Hopkins County, TX"
3805,36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Hopkins County, TX"
3806,38,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"Palo Pinto County, TX"
3807,30,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4,"Palo Pinto County, TX"
3808,95,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.1,"Victoria County, TX"
3809,82,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.8,"Victoria County, TX"
3810,16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.7,"Karnes County, TX"
3811,11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.1,"Karnes County, TX"
3812,31,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.6,"Titus County, TX"
3813,24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.3,"Titus County, TX"
3814,11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.2,"Zavala County, TX"
