Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
645,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0,"Salt Lake County, UT"
577,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.8,"Salt Lake County, UT"
9,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,144.2,"Emery County, UT"
6,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,91.0,"Emery County, UT"
5,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,143.5,"Garfield County, UT"
227,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,136.9,"Utah County, UT"
205,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.8,"Utah County, UT"
20,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,135.0,"Sanpete County, UT"
13,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,88.4,"Sanpete County, UT"
34,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,133.0,"Box Elder County, UT"
28,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,99.6,"Box Elder County, UT"
6,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,132.3,"Morgan County, UT"
5,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.3,"Morgan County, UT"
56,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.5,"Cache County, UT"
47,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,99.9,"Cache County, UT"
16,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.0,"Wasatch County, UT"
16,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.3,"Wasatch County, UT"
160,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,130.4,"Davis County, UT"
144,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,98.4,"Davis County, UT"
10,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,127.7,"San Juan County, UT"
8,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.6,"San Juan County, UT"
148,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,127.1,"Washington County, UT"
108,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,87.1,"Washington County, UT"
21,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,121.0,"Summit County, UT"
15,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,82.0,"Summit County, UT"
8,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,103.3,"Millard County, UT"
9,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.1,"Millard County, UT"
3,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,286.1,"Piute County, UT"
10,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,235.6,"Grand Isle County, VT"
7,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1,"Grand Isle County, VT"
61,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.2,"Franklin County, VT"
43,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2,"Franklin County, VT"
56,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.0,"Bennington County, VT"
44,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Bennington County, VT"
85,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.5,"Rutland County, VT"
85,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,169.7,"Rutland County, VT"
11,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.9,"Essex County, VT"
10,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.5,"Essex County, VT"
38,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.7,"Orleans County, VT"
31,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.9,"Orleans County, VT"
57,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.0,"Windham County, VT"
51,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7,"Windham County, VT"
36,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.5,"Orange County, VT"
31,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.7,"Orange County, VT"
38,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.6,"Caledonia County, VT"
31,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.1,"Caledonia County, VT"
27,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.4,"Lamoille County, VT"
26,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.7,"Lamoille County, VT"
142,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.1,"Chittenden County, VT"
135,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.0,"Chittenden County, VT"
64,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.9,"Washington County, VT"
60,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.8,"Washington County, VT"
41,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.2,"Addison County, VT"
33,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.9,"Addison County, VT"
72,Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.2,"Windsor County, VT"
66,Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.8,"Windsor County, VT"
26,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,279.3,"Northampton County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.0,"Northampton County, VA"
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,275.1,"Greensville County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,236.2,"Greensville County, VA"
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,270.7,"Richmond County, VA"
14,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.1,"Richmond County, VA"
28,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,269.5,"Dickenson County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,178.8,"Dickenson County, VA"
74,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,262.3,"Tazewell County, VA"
58,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.3,"Tazewell County, VA"
29,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,245.9,"Nelson County, VA"
19,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.9,"Nelson County, VA"
54,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,243.3,"Smyth County, VA"
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.3,"Smyth County, VA"
45,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,240.5,"Russell County, VA"
33,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.6,"Russell County, VA"
11,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.5,"Surry County, VA"
8,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.2,"Surry County, VA"
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.5,"Sussex County, VA"
17,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,219.6,"Sussex County, VA"
29,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.1,"Prince Edward County, VA"
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0,"Prince Edward County, VA"
51,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.0,"Warren County, VA"
39,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.3,"Warren County, VA"
57,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.3,"Gloucester County, VA"
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.4,"Gloucester County, VA"
20,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.4,"Amelia County, VA"
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.7,"Amelia County, VA"
55,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,235.0,"Wise County, VA"
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.5,"Wise County, VA"
27,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,233.3,"Brunswick County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.6,"Brunswick County, VA"
36,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.3,"Buchanan County, VA"
31,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,174.3,"Buchanan County, VA"
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.8,"Essex County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.5,"Essex County, VA"
40,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.3,"Page County, VA"
29,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.6,"Page County, VA"
27,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.2,"Giles County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.2,"Giles County, VA"
19,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,226.4,"Lunenburg County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0,"Lunenburg County, VA"
55,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.1,"Mecklenburg County, VA"
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5,"Mecklenburg County, VA"
39,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.9,"Scott County, VA"
35,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,176.2,"Scott County, VA"
26,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.3,"Buckingham County, VA"
12,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,95.9,"Buckingham County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.8,"Madison County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.7,"Madison County, VA"
19,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.4,"Charlotte County, VA"
17,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.2,"Charlotte County, VA"
32,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.2,"Westmoreland County, VA"
25,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0,"Westmoreland County, VA"
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.8,"Nottoway County, VA"
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.8,"Nottoway County, VA"
37,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.8,"Goochland County, VA"
20,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.0,"Goochland County, VA"
54,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.7,"Accomack County, VA"
49,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,176.6,"Accomack County, VA"
11,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,215.6,"King and Queen County, VA"
10,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.6,"King and Queen County, VA"
23,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.5,"Middlesex County, VA"
16,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.7,"Middlesex County, VA"
51,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.1,"Orange County, VA"
38,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.4,"Orange County, VA"
29,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.2,"Patrick County, VA"
24,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Patrick County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.2,"Cumberland County, VA"
11,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.0,"Cumberland County, VA"
56,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.3,"Culpeper County, VA"
43,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.8,"Culpeper County, VA"
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.0,"Wythe County, VA"
36,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.5,"Wythe County, VA"
33,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9,"Dinwiddie County, VA"
25,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1,"Dinwiddie County, VA"
24,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.3,"Lancaster County, VA"
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3,"Lancaster County, VA"
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.7,"King William County, VA"
15,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.3,"King William County, VA"
62,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.6,"Shenandoah County, VA"
53,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.7,"Shenandoah County, VA"
18,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.2,"Mathews County, VA"
12,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.6,"Mathews County, VA"
89,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.1,"Pittsylvania County, VA"
66,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.0,"Pittsylvania County, VA"
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.7,"Isle of Wight County, VA"
34,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.9,"Isle of Wight County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.2,"Appomattox County, VA"
17,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2,"Appomattox County, VA"
79,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.8,"Henry County, VA"
64,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.9,"Henry County, VA"
34,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.5,"Lee County, VA"
32,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.4,"Lee County, VA"
11,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.2,"Charles City County, VA"
10,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2,"Charles City County, VA"
25,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.7,"New Kent County, VA"
21,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.6,"New Kent County, VA"
69,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.4,"Campbell County, VA"
63,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4,"Campbell County, VA"
41,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.0,"Amherst County, VA"
36,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2,"Amherst County, VA"
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.1,"Floyd County, VA"
14,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.4,"Floyd County, VA"
31,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.4,"Caroline County, VA"
33,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.5,"Caroline County, VA"
74,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.1,"Washington County, VA"
63,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.6,"Washington County, VA"
46,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.7,"Louisa County, VA"
40,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.3,"Louisa County, VA"
307,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.6,"Chesterfield County, VA"
279,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.1,"Chesterfield County, VA"
9,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.5,"Bland County, VA"
7,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.1,"Bland County, VA"
22,Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.5,"Grayson County, VA"
24,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.0,"Grayson County, VA"
