Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
47,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,363.7 ,"Hampton County, SC"
248,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,458.5 ,"Orangeburg County, SC"
261,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.4 ,"Orangeburg County, SC"
26,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,443.4 ,"Allendale County, SC"
23,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,333.0 ,"Allendale County, SC"
57,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,442.6 ,"Barnwell County, SC"
57,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,382.9 ,"Barnwell County, SC"
629,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,429.3 ,"Beaufort County, SC"
549,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,373.1 ,"Beaufort County, SC"
439,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,423.6 ,"Aiken County, SC"
441,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,376.9 ,"Aiken County, SC"
72,South Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,403.5 ,"Edgefield County, SC"
66,South Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,363.3 ,"Edgefield County, SC"
27,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,698.9 ,"Kingsbury County, SD"
20,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,531.0 ,"Kingsbury County, SD"
37,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,639.7 ,"Clay County, SD"
28,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.2 ,"Clay County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,631.5 ,"Sanborn County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.5 ,"Sanborn County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,625.4 ,"Jones County, SD"
3,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,491.6 ,"Jones County, SD"
36,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,619.9 ,"Charles Mix County, SD"
22,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.9 ,"Charles Mix County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,611.4 ,"Clark County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,462.1 ,"Clark County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,607.6 ,"Buffalo County, SD"
3,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.9 ,"Buffalo County, SD"
56,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,607.3 ,"Union County, SD"
43,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,460.6 ,"Union County, SD"
30,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,600.8 ,"Grant County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,341.5 ,"Grant County, SD"
523,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,597.5 ,"Minnehaha County, SD"
463,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,471.7 ,"Minnehaha County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,593.1 ,"Jerauld County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,290.8 ,"Jerauld County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,591.6 ,"Potter County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,352.2 ,"Potter County, SD"
26,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,579.5 ,"Spink County, SD"
22,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,492.9 ,"Spink County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,577.9 ,"Brule County, SD"
18,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,511.9 ,"Brule County, SD"
65,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,577.5 ,"Beadle County, SD"
45,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.7 ,"Beadle County, SD"
20,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,570.4 ,"McCook County, SD"
20,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,538.2 ,"McCook County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,570.4 ,"Hanson County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,538.2 ,"Hanson County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.4 ,"Aurora County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,550.8 ,"Aurora County, SD"
24,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.9 ,"Day County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.0 ,"Day County, SD"
32,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.5 ,"Turner County, SD"
26,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.9 ,"Turner County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.1 ,"Edmunds County, SD"
14,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,529.5 ,"Edmunds County, SD"
63,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.1 ,"Davison County, SD"
60,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.2 ,"Davison County, SD"
119,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.3 ,"Brown County, SD"
105,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.1 ,"Brown County, SD"
32,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.4 ,"Fall River County, SD"
27,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,455.2 ,"Fall River County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.2 ,"Douglas County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,589.2 ,"Douglas County, SD"
18,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,524.5 ,"Hamlin County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.9 ,"Hamlin County, SD"
26,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.3 ,"Bon Homme County, SD"
18,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,412.0 ,"Bon Homme County, SD"
77,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,513.0 ,"Brookings County, SD"
71,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,464.2 ,"Brookings County, SD"
54,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.5 ,"Hughes County, SD"
52,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,467.7 ,"Hughes County, SD"
86,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.2 ,"Codington County, SD"
81,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.2 ,"Codington County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,509.6 ,"Faulk County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,475.8 ,"Faulk County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.4 ,"Jackson County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,348.7 ,"Jackson County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.4 ,"Deuel County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,406.7 ,"Deuel County, SD"
28,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.0 ,"Hutchinson County, SD"
23,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,457.1 ,"Hutchinson County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.6 ,"McPherson County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,545.4 ,"McPherson County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,503.0 ,"Hand County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.2 ,"Hand County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.1 ,"Miner County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,567.7 ,"Miner County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.0 ,"Lyman County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,379.9 ,"Lyman County, SD"
41,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.0 ,"Lake County, SD"
35,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.4 ,"Lake County, SD"
119,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,470.6 ,"Lincoln County, SD"
118,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.3 ,"Lincoln County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,468.6 ,"Gregory County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.5 ,"Gregory County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.9 ,"Tripp County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.5 ,"Tripp County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.9 ,"Moody County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,327.1 ,"Moody County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.0 ,"Stanley County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.8 ,"Stanley County, SD"
67,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,457.9 ,"Yankton County, SD"
52,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,344.4 ,"Yankton County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.3 ,"Haakon County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,494.6 ,"Haakon County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,455.9 ,"Todd County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,458.0 ,"Todd County, SD"
31,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,449.1 ,"Butte County, SD"
30,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.5 ,"Butte County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,445.0 ,"Dewey County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,438.9 ,"Dewey County, SD"
284,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,441.6 ,"Pennington County, SD"
292,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.0 ,"Pennington County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,437.1 ,"Hyde County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,600.2 ,"Hyde County, SD"
17,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,407.4 ,"Walworth County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,372.8 ,"Walworth County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,406.6 ,"Mellette County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,512.0 ,"Mellette County, SD"
26,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,398.0 ,"Roberts County, SD"
25,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,395.3 ,"Roberts County, SD"
32,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,394.8 ,"Custer County, SD"
25,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,350.8 ,"Custer County, SD"
67,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,391.3 ,"Lawrence County, SD"
73,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.3 ,"Lawrence County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,378.7 ,"Campbell County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,330.6 ,"Campbell County, SD"
57,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,374.7 ,"Meade County, SD"
64,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.0 ,"Meade County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,369.4 ,"Bennett County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.7 ,"Bennett County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,363.0 ,"Marshall County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,332.8 ,"Marshall County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,342.3 ,"Corson County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,256.2 ,"Corson County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,282.2 ,"Perkins County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.2 ,"Perkins County, SD"
3,South Dakota,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.0 ,"Sully County, SD"
225,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,681.1 ,"Polk County, TX"
170,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,536.6 ,"Polk County, TX"
15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,651.9 ,"Sutton County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,308.2 ,"Sutton County, TX"
23,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,638.2 ,"Delta County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,502.4 ,"Delta County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.1 ,"Foard County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.8 ,"Foard County, TX"
46,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.5 ,"Camp County, TX"
30,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,357.3 ,"Camp County, TX"
65,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,563.6 ,"Trinity County, TX"
51,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.4 ,"Trinity County, TX"
129,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.4 ,"Jasper County, TX"
106,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.3 ,"Jasper County, TX"
318,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,557.9 ,"Henderson County, TX"
264,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.3 ,"Henderson County, TX"
75,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,552.8 ,"Lampasas County, TX"
69,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,482.0 ,"Lampasas County, TX"
150,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,549.7 ,"Coryell County, TX"
150,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,431.0 ,"Coryell County, TX"
307,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.7 ,"Potter County, TX"
248,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.1 ,"Potter County, TX"
221,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.3 ,"Walker County, TX"
128,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.9 ,"Walker County, TX"
742,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,547.5 ,"Bell County, TX"
711,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.6 ,"Bell County, TX"
344,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.4 ,"Gregg County, TX"
355,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,476.1 ,"Gregg County, TX"
13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.3 ,"Knox County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.7 ,"Knox County, TX"
416,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.9 ,"Grayson County, TX"
