average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
24,Oklahoma,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,362.0 ,"Beaver County, OK",,5455,5435,5364,5318,5311
54,Oklahoma,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,331.6 ,"Adair County, OK",58.0,22259,22305,22119,22224,22194
53,Oklahoma,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,335.0 ,"Adair County, OK",58.0,22259,22305,22119,22224,22194
57,Oklahoma,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,603.3 ,"Adair County, OK",58.0,22259,22305,22119,22224,22194
144,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,564.4 ,"Montour County, PA",,18299,18257,18270,18240,18230
234,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,515.5 ,"Elk County, PA",,30897,30512,30271,30110,29910
2170,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,512.2 ,"Luzerne County, PA",59.2,318059,317172,317808,317859,317417
44,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,444.0 ,"Luzerne County, PA",59.2,318059,317172,317808,317859,317417
4,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,452.9 ,"Luzerne County, PA",59.2,318059,317172,317808,317859,317417
14,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,320.5 ,"Luzerne County, PA",59.2,318059,317172,317808,317859,317417
73,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,448.4 ,"Luzerne County, PA",59.2,318059,317172,317808,317859,317417
1928,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,510.9 ,"Northampton County, PA",56.5,300090,301307,302801,304564,305285
72,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,475.1 ,"Northampton County, PA",56.5,300090,301307,302801,304564,305285
23,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,304.3 ,"Northampton County, PA",56.5,300090,301307,302801,304564,305285
120,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,483.5 ,"Northampton County, PA",56.5,300090,301307,302801,304564,305285
442,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,508.8 ,"Columbia County, PA",57.0,66681,66133,65581,65215,64964
4,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,534.2 ,"Columbia County, PA",57.0,66681,66133,65581,65215,64964
2773,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,504.6 ,"Delaware County, PA",55.0,563225,563708,563858,565231,566747
497,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,472.9 ,"Delaware County, PA",55.0,563225,563708,563858,565231,566747
84,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,275.3 ,"Delaware County, PA",55.0,563225,563708,563858,565231,566747
30,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,248.0 ,"Delaware County, PA",55.0,563225,563708,563858,565231,566747
1439,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,504.6 ,"Washington County, PA",56.75,207718,207386,207075,207018,206865
39,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,511.8 ,"Washington County, PA",56.75,207718,207386,207075,207018,206865
5,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,268.0 ,"Washington County, PA",56.75,207718,207386,207075,207018,206865
1007,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,503.7 ,"Schuylkill County, PA",57.0,144117,143497,142580,141815,141359
12,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,588.9 ,"Schuylkill County, PA",57.0,144117,143497,142580,141815,141359
9,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,324.8 ,"Schuylkill County, PA",57.0,144117,143497,142580,141815,141359
656,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,497.2 ,"Northumberland County, PA",57.0,92878,92283,91721,91080,90843
10,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,602.3 ,"Northumberland County, PA",57.0,92878,92283,91721,91080,90843
6,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,418.2 ,"Northumberland County, PA",57.0,92878,92283,91721,91080,90843
917,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,495.5 ,"Monroe County, PA",59.0,166481,166220,167895,169294,170271
104,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,407.2 ,"Monroe County, PA",59.0,166481,166220,167895,169294,170271
4,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,335.5 ,"Monroe County, PA",59.0,166481,166220,167895,169294,170271
8,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,177.7 ,"Monroe County, PA",59.0,166481,166220,167895,169294,170271
77,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,396.1 ,"Monroe County, PA",59.0,166481,166220,167895,169294,170271
41,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,493.5 ,"Cameron County, PA",59.0,4776,4710,4619,4501,4447
772,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,492.9 ,"Mercer County, PA",58.5,113624,112598,111473,110471,109424
41,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,610.3 ,"Mercer County, PA",58.5,113624,112598,111473,110471,109424
613,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,492.0 ,"Lawrence County, PA",61.0,88122,87325,86546,86128,85512
16,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,470.8 ,"Lawrence County, PA",61.0,88122,87325,86546,86128,85512
322,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.5 ,"Mifflin County, PA",59.0,46427,46316,46290,46211,46138
717,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.3 ,"Lycoming County, PA",55.66666667,115598,114876,114012,113866,113299
24,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,607.9 ,"Lycoming County, PA",55.66666667,115598,114876,114012,113866,113299
1192,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,487.2 ,"Butler County, PA",60.0,185936,186240,186828,187638,187853
10,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,518.2 ,"Butler County, PA",60.0,185936,186240,186828,187638,187853
6,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,267.9 ,"Butler County, PA",60.0,185936,186240,186828,187638,187853
4,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,289.7 ,"Butler County, PA",60.0,185936,186240,186828,187638,187853
3836,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,485.8 ,"Bucks County, PA",0.0,625276,625861,626811,627812,628270
106,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,431.5 ,"Bucks County, PA",0.0,625276,625861,626811,627812,628270
78,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,251.1 ,"Bucks County, PA",0.0,625276,625861,626811,627812,628270
50,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,248.0 ,"Bucks County, PA",0.0,625276,625861,626811,627812,628270
291,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,484.7 ,"Tioga County, PA",56.33333333,41519,41250,40671,40690,40591
1984,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,483.3 ,"Lehigh County, PA",51.0,359710,362298,365577,368359,369318
107,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,455.8 ,"Lehigh County, PA",51.0,359710,362298,365577,368359,369318
38,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,312.8 ,"Lehigh County, PA",51.0,359710,362298,365577,368359,369318
212,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,431.1 ,"Lehigh County, PA",51.0,359710,362298,365577,368359,369318
3986,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.5 ,"Philadelphia County, PA",53.28571429,1571065,1576051,1580601,1583592,1584064
3557,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,486.1 ,"Philadelphia County, PA",53.28571429,1571065,1576051,1580601,1583592,1584064
7,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,57.6 ,"Philadelphia County, PA",53.28571429,1571065,1576051,1580601,1583592,1584064
309,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,292.4 ,"Philadelphia County, PA",53.28571429,1571065,1576051,1580601,1583592,1584064
571,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,397.2 ,"Philadelphia County, PA",53.28571429,1571065,1576051,1580601,1583592,1584064
885,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,482.4 ,"Fayette County, PA",54.5,133252,132350,131309,130323,129274
31,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,460.9 ,"Fayette County, PA",54.5,133252,132350,131309,130323,129274
6854,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,481.5 ,"Allegheny County, PA",53.72727273,1228827,1226426,1220141,1217281,1216045
890,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,510.6 ,"Allegheny County, PA",53.72727273,1228827,1226426,1220141,1217281,1216045
7,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,395.3 ,"Allegheny County, PA",53.72727273,1228827,1226426,1220141,1217281,1216045
82,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,259.3 ,"Allegheny County, PA",53.72727273,1228827,1226426,1220141,1217281,1216045
32,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,202.4 ,"Allegheny County, PA",53.72727273,1228827,1226426,1220141,1217281,1216045
832,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,480.3 ,"Blair County, PA",0.0,124596,123708,123147,122503,121829
9,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,462.3 ,"Blair County, PA",0.0,124596,123708,123147,122503,121829
371,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.7 ,"Venango County, PA",59.66666667,52954,52477,51790,51201,50668
3,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,564.2 ,"Venango County, PA",59.66666667,52954,52477,51790,51201,50668
416,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.5 ,"Bradford County, PA",60.0,61644,61092,60963,60794,60323
185,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,479.2 ,"Wyoming County, PA",55.0,27812,27546,27396,27087,26794
565,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.8 ,"Crawford County, PA",56.5,86510,86306,85772,85110,84629
8,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,495.0 ,"Crawford County, PA",56.5,86510,86306,85772,85110,84629
296,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.1 ,"Jefferson County, PA",59.0,44344,44031,43818,43614,43425
4364,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.1 ,"Montgomery County, PA",59.5,817180,819791,824303,826924,830915
387,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,461.4 ,"Montgomery County, PA",59.5,817180,819791,824303,826924,830915
4,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,224.1 ,"Montgomery County, PA",59.5,817180,819791,824303,826924,830915
161,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,276.5 ,"Montgomery County, PA",59.5,817180,819791,824303,826924,830915
63,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,273.6 ,"Montgomery County, PA",59.5,817180,819791,824303,826924,830915
229,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.8 ,"Greene County, PA",40.75,37402,37209,36846,36661,36233
1330,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.3 ,"Lackawanna County, PA",61.0,211863,211004,210451,210269,209674
19,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,430.7 ,"Lackawanna County, PA",61.0,211863,211004,210451,210269,209674
10,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,214.0 ,"Lackawanna County, PA",61.0,211863,211004,210451,210269,209674
21,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,291.5 ,"Lackawanna County, PA",61.0,211863,211004,210451,210269,209674
2327,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,476.7 ,"Berks County, PA",58.0,415138,415784,417511,420529,421164
82,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,371.8 ,"Berks County, PA",58.0,415138,415784,417511,420529,421164
19,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,272.8 ,"Berks County, PA",58.0,415138,415784,417511,420529,421164
190,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,394.3 ,"Berks County, PA",58.0,415138,415784,417511,420529,421164
286,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,476.6 ,"Perry County, PA",59.0,45849,45945,46046,46154,46272
1096,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,475.8 ,"Beaver County, PA",54.33333333,168241,166758,165654,164582,163929
55,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,465.8 ,"Beaver County, PA",54.33333333,168241,166758,165654,164582,163929
4,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,485.5 ,"Beaver County, PA",54.33333333,168241,166758,165654,164582,163929
5,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,269.0 ,"Beaver County, PA",54.33333333,168241,166758,165654,164582,163929
929,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,473.5 ,"Cambria County, PA",55.0,136028,134414,132960,131449,130192
24,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,547.9 ,"Cambria County, PA",55.0,136028,134414,132960,131449,130192
5,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,324.4 ,"Cambria County, PA",55.0,136028,134414,132960,131449,130192
345,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.8 ,"Bedford County, PA",56.8,48748,48601,48356,48094,47888
466,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.7 ,"Armstrong County, PA",60.0,66860,66397,65991,65352,64735
2482,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.4 ,"Westmoreland County, PA",55.5,356923,354665,352006,350459,348899
47,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,528.4 ,"Westmoreland County, PA",55.5,356923,354665,352006,350459,348899
11,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,300.9 ,"Westmoreland County, PA",55.5,356923,354665,352006,350459,348899
7,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,230.4 ,"Westmoreland County, PA",55.5,356923,354665,352006,350459,348899
2503,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,470.2 ,"York County, PA",56.0,441741,443693,445484,447847,449058
95,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,421.6 ,"York County, PA",56.0,441741,443693,445484,447847,449058
5,Pennsylvania,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,509.9 ,"York County, PA",56.0,441741,443693,445484,447847,449058
19,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,305.7 ,"York County, PA",56.0,441741,443693,445484,447847,449058
68,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,419.8 ,"York County, PA",56.0,441741,443693,445484,447847,449058
436,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,469.0 ,"Carbon County, PA",57.0,63753,63499,63828,64175,64182
4,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,443.8 ,"Carbon County, PA",57.0,63753,63499,63828,64175,64182
1531,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,466.9 ,"Erie County, PA",56.66666667,278174,276170,273558,271544,269728
87,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,525.1 ,"Erie County, PA",56.66666667,278174,276170,273558,271544,269728
9,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,355.3 ,"Erie County, PA",56.66666667,278174,276170,273558,271544,269728
20,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,374.1 ,"Erie County, PA",56.66666667,278174,276170,273558,271544,269728
512,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.3 ,"Somerset County, PA",57.66666667,75383,74860,74242,73872,73447
7,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,493.1 ,"Somerset County, PA",57.66666667,75383,74860,74242,73872,73447
280,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.2 ,"Warren County, PA",,40334,40026,39679,39551,39191
2649,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,464.7 ,"Chester County, PA",57.5,515055,516767,518901,522086,524989
144,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,436.5 ,"Chester County, PA",57.5,515055,516767,518901,522086,524989
58,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,259.6 ,"Chester County, PA",57.5,515055,516767,518901,522086,524989
70,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,357.6 ,"Chester County, PA",57.5,515055,516767,518901,522086,524989
649,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,464.2 ,"Adams County, PA",44.0,101808,101911,102562,103062,103009
8,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,428.8 ,"Adams County, PA",44.0,101808,101911,102562,103062,103009
4,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,492.3 ,"Adams County, PA",44.0,101808,101911,102562,103062,103009
12,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,372.8 ,"Adams County, PA",44.0,101808,101911,102562,103062,103009
290,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,461.3 ,"Susquehanna County, PA",59.0,41775,41252,40934,40560,40328
1277,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,459.5 ,"Dauphin County, PA",59.5,273085,274196,275714,276864,278299
229,Pennsylvania,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,448.5 ,"Dauphin County, PA",59.5,273085,274196,275714,276864,278299
26,Pennsylvania,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,269.7 ,"Dauphin County, PA",59.5,273085,274196,275714,276864,278299
54,Pennsylvania,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,406.2 ,"Dauphin County, PA",59.5,273085,274196,275714,276864,278299
239,Pennsylvania,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.7 ,"Clarion County, PA",61.0,38876,38590,38998,38672,38438
