Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
37,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,540.5 ,"Wharton County, TX"
47,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,358.2 ,"Wharton County, TX"
1259,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,413.3 ,"Galveston County, TX"
172,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,322.2 ,"Galveston County, TX"
1086,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.9 ,"Galveston County, TX"
199,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,424.3 ,"Galveston County, TX"
3,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,112.6 ,"Galveston County, TX"
28,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,235.3 ,"Galveston County, TX"
179,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,317.5 ,"Galveston County, TX"
67,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,411.8 ,"Red River County, TX"
65,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,408.2 ,"Red River County, TX"
16,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,528.4 ,"Red River County, TX"
3581,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,411.5 ,"Travis County, TX"
780,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,357.7 ,"Travis County, TX"
2801,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,429.6 ,"Travis County, TX"
387,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,426.4 ,"Travis County, TX"
17,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,190.9 ,"Travis County, TX"
140,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,237.1 ,"Travis County, TX"
820,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,354.4 ,"Travis County, TX"
29,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.7 ,"Winkler County, TX"
13,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,383.3 ,"Winkler County, TX"
16,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.3 ,"Winkler County, TX"
13,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,369.3 ,"Winkler County, TX"
759,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.7 ,"Jefferson County, TX"
81,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,297.3 ,"Jefferson County, TX"
679,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.5 ,"Jefferson County, TX"
386,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,424.9 ,"Jefferson County, TX"
6,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,337.4 ,"Jefferson County, TX"
23,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,232.4 ,"Jefferson County, TX"
86,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,287.6 ,"Jefferson County, TX"
74,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.6 ,"Blanco County, TX"
9,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,550.0 ,"Blanco County, TX"
64,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,405.1 ,"Blanco County, TX"
10,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,521.9 ,"Blanco County, TX"
358,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,410.6 ,"Rockwall County, TX"
23,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,286.6 ,"Rockwall County, TX"
335,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,424.6 ,"Rockwall County, TX"
20,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,480.0 ,"Rockwall County, TX"
8,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,282.9 ,"Rockwall County, TX"
25,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,280.2 ,"Rockwall County, TX"
73,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,409.8 ,"Moore County, TX"
26,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,333.4 ,"Moore County, TX"
47,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,449.3 ,"Moore County, TX"
26,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,321.8 ,"Moore County, TX"
341,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,409.6 ,"Kerr County, TX"
31,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,298.7 ,"Kerr County, TX"
310,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.1 ,"Kerr County, TX"
4,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,366.8 ,"Kerr County, TX"
31,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,292.5 ,"Kerr County, TX"
33,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,409.5 ,"Mills County, TX"
32,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,435.6 ,"Mills County, TX"
101,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,408.2 ,"Leon County, TX"
4,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,276.3 ,"Leon County, TX"
97,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,417.8 ,"Leon County, TX"
8,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,336.1 ,"Leon County, TX"
4,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,268.0 ,"Leon County, TX"
25,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,407.4 ,"Dallam County, TX"
6,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,344.8 ,"Dallam County, TX"
18,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,439.3 ,"Dallam County, TX"
7,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,339.0 ,"Dallam County, TX"
53,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,407.2 ,"Madison County, TX"
4,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,284.9 ,"Madison County, TX"
49,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,426.2 ,"Madison County, TX"
10,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,437.4 ,"Madison County, TX"
5,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,292.4 ,"Madison County, TX"
172,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,406.7 ,"Washington County, TX"
10,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,354.8 ,"Washington County, TX"
162,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.7 ,"Washington County, TX"
25,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,370.2 ,"Washington County, TX"
10,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,360.9 ,"Washington County, TX"
170,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,406.5 ,"Erath County, TX"
11,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,254.6 ,"Erath County, TX"
159,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,424.5 ,"Erath County, TX"
11,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,242.7 ,"Erath County, TX"
146,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,404.2 ,"Austin County, TX"
14,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,318.8 ,"Austin County, TX"
132,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,420.7 ,"Austin County, TX"
12,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,384.0 ,"Austin County, TX"
15,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,314.5 ,"Austin County, TX"
106,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,403.9 ,"Shelby County, TX"
4,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,171.7 ,"Shelby County, TX"
102,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,424.7 ,"Shelby County, TX"
19,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,367.7 ,"Shelby County, TX"
4,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,159.3 ,"Shelby County, TX"
122,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,402.2 ,"Grimes County, TX"
12,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,271.0 ,"Grimes County, TX"
110,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.7 ,"Grimes County, TX"
24,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,477.4 ,"Grimes County, TX"
12,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,262.6 ,"Grimes County, TX"
185,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,402.1 ,"Gillespie County, TX"
16,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,405.7 ,"Gillespie County, TX"
169,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,404.0 ,"Gillespie County, TX"
16,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,383.5 ,"Gillespie County, TX"
169,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,401.9 ,"Caldwell County, TX"
58,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,355.8 ,"Caldwell County, TX"
111,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,437.5 ,"Caldwell County, TX"
9,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,306.2 ,"Caldwell County, TX"
58,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,345.6 ,"Caldwell County, TX"
205,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,401.5 ,"Maverick County, TX"
191,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,386.1 ,"Maverick County, TX"
14,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,885.7 ,"Maverick County, TX"
192,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,385.2 ,"Maverick County, TX"
78,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,401.0 ,"Callahan County, TX"
75,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,404.4 ,"Callahan County, TX"
6556,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.9 ,"Bexar County, TX"
3275,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,357.1 ,"Bexar County, TX"
3281,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.5 ,"Bexar County, TX"
549,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,390.4 ,"Bexar County, TX"
19,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,89.1 ,"Bexar County, TX"
124,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,212.3 ,"Bexar County, TX"
3323,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,350.8 ,"Bexar County, TX"
175,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.1 ,"Jim Wells County, TX"
131,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,404.0 ,"Jim Wells County, TX"
44,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,385.4 ,"Jim Wells County, TX"
132,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,401.3 ,"Jim Wells County, TX"
3013,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,400.0 ,"El Paso County, TX"
2415,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,389.1 ,"El Paso County, TX"
598,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,452.3 ,"El Paso County, TX"
80,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,336.6 ,"El Paso County, TX"
11,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,152.1 ,"El Paso County, TX"
24,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,196.7 ,"El Paso County, TX"
2438,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,386.1 ,"El Paso County, TX"
117,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,399.6 ,"Uvalde County, TX"
67,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,393.6 ,"Uvalde County, TX"
51,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,412.4 ,"Uvalde County, TX"
67,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,385.0 ,"Uvalde County, TX"
96,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,399.4 ,"Hockley County, TX"
29,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,391.9 ,"Hockley County, TX"
67,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,400.5 ,"Hockley County, TX"
31,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,405.7 ,"Hockley County, TX"
2144,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,399.4 ,"Montgomery County, TX"
181,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,279.5 ,"Montgomery County, TX"
1963,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,419.0 ,"Montgomery County, TX"
92,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,392.9 ,"Montgomery County, TX"
7,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,140.1 ,"Montgomery County, TX"
32,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,224.5 ,"Montgomery County, TX"
192,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,279.5 ,"Montgomery County, TX"
80,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,398.3 ,"Comanche County, TX"
7,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,337.2 ,"Comanche County, TX"
72,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,407.6 ,"Comanche County, TX"
7,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,313.5 ,"Comanche County, TX"
220,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,397.8 ,"Kendall County, TX"
26,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,355.1 ,"Kendall County, TX"
195,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,407.5 ,"Kendall County, TX"
26,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,355.5 ,"Kendall County, TX"
674,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,397.4 ,"Comal County, TX"
103,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,353.1 ,"Comal County, TX"
571,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,407.0 ,"Comal County, TX"
8,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,232.9 ,"Comal County, TX"
3,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,154.3 ,"Comal County, TX"
104,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,347.8 ,"Comal County, TX"
63,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,397.1 ,"Karnes County, TX"
28,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,408.8 ,"Karnes County, TX"
35,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,372.2 ,"Karnes County, TX"
28,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,400.1 ,"Karnes County, TX"
29,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,396.5 ,"Floyd County, TX"
10,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,385.9 ,"Floyd County, TX"
19,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,411.6 ,"Floyd County, TX"
10,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,373.2 ,"Floyd County, TX"
1640,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,395.3 ,"Fort Bend County, TX"
344,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,302.7 ,"Fort Bend County, TX"
1296,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,431.9 ,"Fort Bend County, TX"
559,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,395.7 ,"Fort Bend County, TX"
17,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,455.1 ,"Fort Bend County, TX"
354,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,253.6 ,"Fort Bend County, TX"
361,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,299.5 ,"Fort Bend County, TX"
8,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,394.2 ,"Cottle County, TX"
7,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,401.0 ,"Cottle County, TX"
228,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,394.0 ,"Medina County, TX"
78,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,326.3 ,"Medina County, TX"
151,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.0 ,"Medina County, TX"
78,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,320.5 ,"Medina County, TX"
8,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.3 ,"Motley County, TX"
8,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.6 ,"Motley County, TX"
109,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.2 ,"Colorado County, TX"
15,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,362.1 ,"Colorado County, TX"
94,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.0 ,"Colorado County, TX"
16,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,519.1 ,"Colorado County, TX"
15,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,347.6 ,"Colorado County, TX"
141,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.2 ,"Howard County, TX"
42,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,386.3 ,"Howard County, TX"
99,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,395.1 ,"Howard County, TX"
9,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,535.7 ,"Howard County, TX"
42,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,368.7 ,"Howard County, TX"
533,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,393.1 ,"Midland County, TX"
143,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,354.9 ,"Midland County, TX"
390,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.0 ,"Midland County, TX"
40,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,401.3 ,"Midland County, TX"
6,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,196.7 ,"Midland County, TX"
146,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,348.2 ,"Midland County, TX"
11582,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,392.4 ,"Harris County, TX"
3617,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,320.9 ,"Harris County, TX"
7964,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,435.6 ,"Harris County, TX"
3454,Texas,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,441.1 ,"Harris County, TX"
42,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,126.8 ,"Harris County, TX"
880,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,266.1 ,"Harris County, TX"
3761,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,318.9 ,"Harris County, TX"
69,Texas,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,391.5 ,"Deaf Smith County, TX"
28,Texas,All Cancer Sites,  White Hispanic,All Sexes,All Ages,310.5 ,"Deaf Smith County, TX"
41,Texas,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.0 ,"Deaf Smith County, TX"
28,Texas,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,299.4 ,"Deaf Smith County, TX"
