Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,714.8 ,"Miner County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,354.2 ","Miner County, SD"
29,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,709.1 ,"Butte County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.8 ,"Butte County, SD"
21,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,115.5 ","Butte County, SD"
3,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,683.1 ,"Jones County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,679.5 ,"Lyman County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,165.2 ","Lyman County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,667.1 ,"Corson County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,187.6 ","Corson County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,651.5 ,"Deuel County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,239.6 ","Deuel County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,650.6 ,"Kingsbury County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.2 ,"Kingsbury County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,057.8 ","Kingsbury County, SD"
24,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,637.9 ,"Fall River County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.1 ,"Fall River County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,059.0 ","Fall River County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,627.1 ,"Bennett County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,039.4 ","Bennett County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,615.8 ,"Hamlin County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.4 ,"Hamlin County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.5 ,"Hamlin County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,598.5 ,"Haakon County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,075.7 ","Haakon County, SD"
52,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,597.3 ,"Meade County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.0 ,"Meade County, SD"
42,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,103.9 ","Meade County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,596.7 ,"Dewey County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.7 ,"Dewey County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,003.1 ","Dewey County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,591.2 ,"Perkins County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,101.7 ","Perkins County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,588.6 ,"Gregory County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.3 ","Gregory County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,586.5 ,"Jackson County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,986.2 ,"Jackson County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,583.1 ,"Jerauld County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,941.3 ,"Jerauld County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,581.2 ,"Hyde County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,988.3 ,"Hyde County, SD"
20,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.0 ,"Clay County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.9 ,"Clay County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,013.6 ","Clay County, SD"
18,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,550.5 ,"Grant County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,034.5 ","Grant County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,550.1 ,"Stanley County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,798.0 ,"Stanley County, SD"
22,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.1 ,"Charles Mix County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.5 ,"Charles Mix County, SD"
16,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,887.2 ,"Charles Mix County, SD"
59,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.6 ,"Codington County, SD"
14,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.2 ,"Codington County, SD"
47,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.7 ,"Codington County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,542.7 ,"Aurora County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,871.6 ,"Aurora County, SD"
37,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,528.5 ,"Beadle County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.7 ,"Beadle County, SD"
29,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,908.5 ,"Beadle County, SD"
30,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,522.8 ,"Union County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.4 ,"Union County, SD"
23,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,902.5 ,"Union County, SD"
33,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.2 ,"Hughes County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.3 ,"Hughes County, SD"
27,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,933.6 ,"Hughes County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.9 ,"Day County, SD"
3,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.0 ,"Day County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,862.0 ,"Day County, SD"
42,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.9 ,"Davison County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.1 ,"Davison County, SD"
34,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.4 ,"Davison County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,509.3 ,"Turner County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.7 ,"Turner County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,873.5 ,"Turner County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,505.3 ,"Spink County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,866.2 ,"Spink County, SD"
14,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,503.3 ,"Tripp County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,813.6 ,"Tripp County, SD"
21,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,494.2 ,"Roberts County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.7 ,"Roberts County, SD"
17,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,855.8 ,"Roberts County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.9 ,"Faulk County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,669.2 ,"Faulk County, SD"
13,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,478.1 ,"Walworth County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,861.0 ,"Walworth County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.1 ,"Brule County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,832.5 ,"Brule County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.0 ,"Clark County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,857.4 ,"Clark County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,473.4 ,"Hutchinson County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.8 ,"Hutchinson County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,816.3 ,"Hutchinson County, SD"
23,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,461.7 ,"Custer County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.6 ,"Custer County, SD"
17,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,783.6 ,"Custer County, SD"
15,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,457.5 ,"Bon Homme County, SD"
12,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,790.0 ,"Bon Homme County, SD"
23,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,450.4 ,"Lake County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,28.7 ,"Lake County, SD"
19,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,823.7 ,"Lake County, SD"
39,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,447.9 ,"Brookings County, SD"
10,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,33.4 ,"Brookings County, SD"
30,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,790.4 ,"Brookings County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,445.6 ,"Potter County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,770.6 ,"Potter County, SD"
48,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,440.5 ,"Lawrence County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.8 ,"Lawrence County, SD"
39,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,785.6 ,"Lawrence County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,431.2 ,"Sanborn County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,846.3 ,"Sanborn County, SD"
41,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,430.6 ,"Yankton County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.9 ,"Yankton County, SD"
31,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,723.7 ,"Yankton County, SD"
11,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,413.2 ,"Moody County, SD"
9,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,782.4 ,"Moody County, SD"
8,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,412.0 ,"Marshall County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,796.2 ,"Marshall County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,409.2 ,"McPherson County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,715.1 ,"McPherson County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,395.6 ,"Douglas County, SD"
5,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,677.0 ,"Douglas County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,382.8 ,"Edmunds County, SD"
4,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,514.5 ,"Edmunds County, SD"
7,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,374.5 ,"Hand County, SD"
6,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,725.4 ,"Hand County, SD"
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,34.5 ,"Bosque County, TX"
50,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.1 ,"Bosque County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,"Bosque County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,870.8 ,"Bosque County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.7 ,"Kleberg County, TX"
51,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,600.0 ,"Kleberg County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.6 ,"Kleberg County, TX"
37,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.1 ,"Kleberg County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.6 ,"Matagorda County, TX"
85,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,637.2 ,"Matagorda County, TX"
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.7 ,"Matagorda County, TX"
62,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,066.6 ","Matagorda County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,"Hutchinson County, TX"
45,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,592.1 ,"Hutchinson County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.2 ,"Hutchinson County, TX"
34,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,016.8 ","Hutchinson County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,"Wise County, TX"
126,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,582.2 ,"Wise County, TX"
44,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.2 ,"Wise County, TX"
93,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.8 ","Wise County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.4 ,"Anderson County, TX"
148,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,786.3 ,"Anderson County, TX"
69,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,109.5 ,"Anderson County, TX"
90,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,119.2 ","Anderson County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.2 ,"Hill County, TX"
96,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,626.0 ,"Hill County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.0 ,"Hill County, TX"
76,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,063.9 ","Hill County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.7 ,"Limestone County, TX"
53,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,570.3 ,"Limestone County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,"Limestone County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,872.5 ,"Limestone County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.4 ,"Jasper County, TX"
82,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,570.2 ,"Jasper County, TX"
32,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.6 ,"Jasper County, TX"
55,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,843.1 ,"Jasper County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.3 ,"Wood County, TX"
119,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.5 ,"Wood County, TX"
35,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.9 ,"Wood County, TX"
89,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,779.6 ,"Wood County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.9 ,"Jim Wells County, TX"
65,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.8 ,"Jim Wells County, TX"
21,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.2 ,"Jim Wells County, TX"
49,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,820.0 ,"Jim Wells County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,"Victoria County, TX"
165,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,534.6 ,"Victoria County, TX"
48,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.2 ,"Victoria County, TX"
129,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,924.8 ,"Victoria County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,"Shelby County, TX"
58,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,611.8 ,"Shelby County, TX"
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.2 ,"Shelby County, TX"
44,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,017.4 ","Shelby County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,"Henderson County, TX"
209,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,572.3 ,"Henderson County, TX"
