average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
49,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,512.4 ,"Tyler County, TX",50.0,21370,21423,21517,21609,21672
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.9 ,"Tyler County, TX",50.0,21370,21423,21517,21609,21672
37,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,803.9 ,"Tyler County, TX",50.0,21370,21423,21517,21609,21672
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,510.4 ,"Upton County, TX",60.0,3652,3690,3658,3637,3657
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,829.5 ,"Upton County, TX",60.0,3652,3690,3658,3637,3657
31,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,510.2 ,"Newton County, TX",59.0,14158,14160,13908,13751,13595
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.5 ,"Newton County, TX",59.0,14158,14160,13908,13751,13595
21,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,750.2 ,"Newton County, TX",59.0,14158,14160,13908,13751,13595
65,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.6 ,"San Jacinto County, TX",53.0,27361,27732,28231,28717,28859
21,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.6 ,"San Jacinto County, TX",53.0,27361,27732,28231,28717,28859
47,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,808.7 ,"San Jacinto County, TX",53.0,27361,27732,28231,28717,28859
58,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,495.1 ,"Austin County, TX",60.0,29471,29629,29722,29965,30032
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.3 ,"Austin County, TX",60.0,29471,29629,29722,29965,30032
43,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,826.8 ,"Austin County, TX",60.0,29471,29629,29722,29965,30032
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,494.8 ,"Andrews County, TX",,18072,17791,17603,18011,18705
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.9 ,"Andrews County, TX",,18072,17791,17603,18011,18705
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,888.5 ,"Andrews County, TX",,18072,17791,17603,18011,18705
48,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.6 ,"Colorado County, TX",,20951,21081,21291,21305,21493
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.4 ,"Colorado County, TX",,20951,21081,21291,21305,21493
35,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,759.1 ,"Colorado County, TX",,20951,21081,21291,21305,21493
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.1 ,"Garza County, TX",60.0,6391,6212,6490,6243,6229
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,833.0 ,"Garza County, TX",60.0,6391,6212,6490,6243,6229
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.0 ,"Irion County, TX",60.0,1543,1562,1512,1516,1536
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,489.9 ,"Moore County, TX",,21725,21641,21604,21083,20940
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.6 ,"Moore County, TX",,21725,21641,21604,21083,20940
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,779.0 ,"Moore County, TX",,21725,21641,21604,21083,20940
71,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,489.8 ,"Llano County, TX",48.0,20081,20592,21167,21600,21795
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.9 ,"Llano County, TX",48.0,20081,20592,21167,21600,21795
59,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,783.8 ,"Llano County, TX",48.0,20081,20592,21167,21600,21795
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,488.8 ,"Hartley County, TX",,5702,5740,5716,5611,5576
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,908.6 ,"Hartley County, TX",,5702,5740,5716,5611,5576
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,480.1 ,"Mills County, TX",53.0,4889,4884,4917,4883,4873
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,828.2 ,"Mills County, TX",53.0,4889,4884,4917,4883,4873
77,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,476.9 ,"Washington County, TX",,34836,34740,34861,35496,35882
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.1 ,"Washington County, TX",,34836,34740,34861,35496,35882
61,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,808.8 ,"Washington County, TX",,34836,34740,34861,35496,35882
56,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,472.6 ,"Bandera County, TX",48.0,21144,21701,22327,22792,23112
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.4 ,"Bandera County, TX",48.0,21144,21701,22327,22792,23112
43,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,799.7 ,"Bandera County, TX",48.0,21144,21701,22327,22792,23112
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,471.0 ,"Dickens County, TX",47.0,2204,2193,2190,2218,2211
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,783.4 ,"Dickens County, TX",47.0,2204,2193,2190,2218,2211
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,465.6 ,"Hall County, TX",48.0,3094,3113,3042,3025,2964
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,751.0 ,"Hall County, TX",48.0,3094,3113,3042,3025,2964
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,460.3 ,"Mason County, TX",50.0,4057,4161,4179,4259,4274
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,832.2 ,"Mason County, TX",50.0,4057,4161,4179,4259,4274
30,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,458.6 ,"Comanche County, TX",58.0,13395,13543,13533,13540,13635
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.4 ,"Comanche County, TX",58.0,13395,13543,13533,13540,13635
24,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,756.7 ,"Comanche County, TX",58.0,13395,13543,13533,13540,13635
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,458.3 ,"Dimmit County, TX",60.0,10910,10679,10282,10195,10124
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.7 ,"Dimmit County, TX",60.0,10910,10679,10282,10195,10124
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,748.5 ,"Dimmit County, TX",60.0,10910,10679,10282,10195,10124
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,457.4 ,"Reagan County, TX",,3807,3726,3712,3736,3849
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,933.9 ,"Reagan County, TX",,3807,3726,3712,3736,3849
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,457.0 ,"San Saba County, TX",52.0,5922,5922,5996,6060,6055
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.7 ,"San Saba County, TX",52.0,5922,5922,5996,6060,6055
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,629.8 ,"San Saba County, TX",52.0,5922,5922,5996,6060,6055
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,452.7 ,"Concho County, TX",59.0,4072,4140,2707,2683,2726
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,701.3 ,"Concho County, TX",59.0,4072,4140,2707,2683,2726
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,445.1 ,"Sutton County, TX",,3915,3886,3792,3752,3776
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,800.7 ,"Sutton County, TX",,3915,3886,3792,3752,3776
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,444.2 ,"Parmer County, TX",61.0,9794,9762,9710,9719,9605
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.6 ,"Parmer County, TX",61.0,9794,9762,9710,9719,9605
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,794.2 ,"Parmer County, TX",61.0,9794,9762,9710,9719,9605
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,437.3 ,"Fisher County, TX",47.0,3877,3877,3874,3821,3830
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,739.2 ,"Fisher County, TX",47.0,3877,3877,3874,3821,3830
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,434.4 ,"Terry County, TX",,12759,12770,12429,12344,12337
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.0 ,"Terry County, TX",,12759,12770,12429,12344,12337
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,735.6 ,"Terry County, TX",,12759,12770,12429,12344,12337
57,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,430.0 ,"Fayette County, TX",59.0,24945,25018,25119,25278,25346
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,32.8 ,"Fayette County, TX",59.0,24945,25018,25119,25278,25346
47,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,749.0 ,"Fayette County, TX",59.0,24945,25018,25119,25278,25346
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,424.9 ,"Shackelford County, TX",58.0,3333,3337,3289,3256,3265
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,795.1 ,"Shackelford County, TX",58.0,3333,3337,3289,3256,3265
69,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,423.5 ,"Gillespie County, TX",,25916,26206,26483,26702,26988
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.4 ,"Gillespie County, TX",,25916,26206,26483,26702,26988
58,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,733.6 ,"Gillespie County, TX",,25916,26206,26483,26702,26988
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,416.6 ,"Pecos County, TX",60.0,16030,15881,15634,15709,15823
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,26.9 ,"Pecos County, TX",60.0,16030,15881,15634,15709,15823
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,744.3 ,"Pecos County, TX",60.0,16030,15881,15634,15709,15823
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,414.7 ,"Reeves County, TX",,15574,15229,15166,15513,15976
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.6 ,"Reeves County, TX",,15574,15229,15166,15513,15976
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,719.5 ,"Reeves County, TX",,15574,15229,15166,15513,15976
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,414.0 ,"Castro County, TX",,7787,7765,7696,7588,7530
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Castro County, TX",,7787,7765,7696,7588,7530
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,662.3 ,"Castro County, TX",,7787,7765,7696,7588,7530
21,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,411.7 ,"Live Oak County, TX",52.0,12173,12023,12146,12148,12207
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.4 ,"Live Oak County, TX",52.0,12173,12023,12146,12148,12207
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,679.5 ,"Live Oak County, TX",52.0,12173,12023,12146,12148,12207
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,406.3 ,"Willacy County, TX",52.0,21863,21761,21508,21450,21358
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.7 ,"Willacy County, TX",52.0,21863,21761,21508,21450,21358
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,669.7 ,"Willacy County, TX",52.0,21863,21761,21508,21450,21358
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,401.6 ,"Ochiltree County, TX",,10698,10257,9996,9866,9836
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.0 ,"Ochiltree County, TX",,10698,10257,9996,9866,9836
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,677.3 ,"Ochiltree County, TX",,10698,10257,9996,9866,9836
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,398.4 ,"Lipscomb County, TX",,3559,3494,3364,3342,3233
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,785.5 ,"Lipscomb County, TX",,3559,3494,3364,3342,3233
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,398.2 ,"Carson County, TX",,6013,6096,6005,6007,5926
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,681.4 ,"Carson County, TX",,6013,6096,6005,6007,5926
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,398.0 ,"Bailey County, TX",,7223,7196,7066,7015,7000
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,717.3 ,"Bailey County, TX",,7223,7196,7066,7015,7000
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,390.6 ,"Brewster County, TX",,9143,9211,9325,9272,9203
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.8 ,"Brewster County, TX",,9143,9211,9325,9272,9203
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,611.8 ,"Brewster County, TX",,9143,9211,9325,9272,9203
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,388.0 ,"Collingsworth County, TX",,3010,3007,2964,2942,2920
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,647.9 ,"Collingsworth County, TX",,3010,3007,2964,2942,2920
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,373.4 ,"Menard County, TX",,2134,2091,2110,2120,2138
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,627.6 ,"Menard County, TX",,2134,2091,2110,2120,2138
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,343.6 ,"Zapata County, TX",50.0,14493,14446,14254,14149,14179
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.8 ,"Zapata County, TX",50.0,14493,14446,14254,14149,14179
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,531.7 ,"Zapata County, TX",50.0,14493,14446,14254,14149,14179
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,293.0 ,"Jeff Davis County, TX",53.0,2199,2231,2260,2243,2274
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,559.1 ,"Jeff Davis County, TX",53.0,2199,2231,2260,2243,2274
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,248.8 ,"Hudspeth County, TX",42.0,3541,4254,4604,4788,4886
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,517.7 ,"Hudspeth County, TX",42.0,3541,4254,4604,4788,4886
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,238.9 ,"Presidio County, TX",52.0,7057,7156,7100,6856,6704
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,430.5 ,"Presidio County, TX",52.0,7057,7156,7100,6856,6704
5,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.4 ,"Iron County, UT",,48113,49676,50761,52678,54839
57,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,449.2 ,"Iron County, UT",,48113,49676,50761,52678,54839
17,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.7 ,"Iron County, UT",,48113,49676,50761,52678,54839
45,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,800.4 ,"Iron County, UT",,48113,49676,50761,52678,54839
9,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.0 ,"Cache County, UT",,119697,122201,124236,126400,128289
94,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,375.2 ,"Cache County, UT",,119697,122201,124236,126400,128289
32,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,37.1 ,"Cache County, UT",,119697,122201,124236,126400,128289
71,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,643.6 ,"Cache County, UT",,119697,122201,124236,126400,128289
12,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.8 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556
244,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,348.7 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556
49,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,33.9 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556
207,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,607.2 ,"Washington County, UT",56.0,154650,159352,165929,171567,177556
6,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"Tooele County, UT",,62639,64612,67486,69989,72259
64,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,474.1 ,"Tooele County, UT",,62639,64612,67486,69989,72259
24,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.8 ,"Tooele County, UT",,62639,64612,67486,69989,72259
47,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,832.9 ,"Tooele County, UT",,62639,64612,67486,69989,72259
4,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.9 ,"Summit County, UT",,39640,40512,41330,41890,42145
32,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,328.8 ,"Summit County, UT",,39640,40512,41330,41890,42145
13,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,26.6 ,"Summit County, UT",,39640,40512,41330,41890,42145
23,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,608.8 ,"Summit County, UT",,39640,40512,41330,41890,42145
91,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.3 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437
1131,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,429.9 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437
391,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.0 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437
831,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,748.2 ,"Salt Lake County, UT",58.66666667,1102273,1120109,1136719,1148692,1160437
26,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.9 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481
278,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,375.7 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481
92,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,31.1 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481
212,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,675.0 ,"Davis County, UT",52.0,334597,341000,346658,351101,355481
41,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.8 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235
392,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,395.2 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235
131,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,33.2 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235
301,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,702.4 ,"Utah County, UT",0.0,572667,590288,606742,621520,636235
18,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.2 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213
267,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,424.4 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213
76,Utah,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,32.9 ,"Weber County, UT",58.0,242872,247131,251576,255697,260213
