,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",Recent 5-Year Trend in Incidence Rates,County_State
7269,56,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,000.2 ",-1.1 ,"Craig County, OK"
7270,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,94.7 ,0.5 ,"Jackson County, OK"
7271,110,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,364.3 ",-6.7 ,"Jackson County, OK"
7272,55,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,229.6 ,-0.9 ,"Jackson County, OK"
7273,69,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,928.1 ",-1.3 ,"Jackson County, OK"
7274,5,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,94.5 ,-0.9 ,"Pushmataha County, OK"
7275,68,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,311.3 ",5.5 ,"Pushmataha County, OK"
7276,27,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,223.5 ,-0.8 ,"Pushmataha County, OK"
7277,46,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,853.0 ",-2.0 ,"Pushmataha County, OK"
7278,25,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,93.5 ,0.8 ,"Osage County, OK"
7279,254,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,291.2 ",-0.4 ,"Osage County, OK"
7280,121,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,225.8 ,0.4 ,"Osage County, OK"
7281,159,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,797.4 ",-0.7 ,"Osage County, OK"
7282,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,93.0 ,-0.6 ,"Custer County, OK"
7283,110,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,274.3 ",-0.9 ,"Custer County, OK"
7284,56,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,223.7 ,0.1 ,"Custer County, OK"
7285,68,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,767.3 ",-1.5 ,"Custer County, OK"
7286,44,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,92.9 ,0.1 ,"Wagoner County, OK"
7287,349,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,275.6 ",-0.5 ,"Wagoner County, OK"
7288,174,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,213.0 ,-0.1 ,"Wagoner County, OK"
7289,220,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,841.7 ",-0.6 ,"Wagoner County, OK"
7290,16,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,92.6 ,0.5 ,"Caddo County, OK"
7291,146,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,398.2 ",-0.5 ,"Caddo County, OK"
7292,63,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,212.5 ,0.0 ,"Caddo County, OK"
7293,99,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,108.6 ",-0.5 ,"Caddo County, OK"
7294,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,91.6 ,-0.6 ,"Murray County, OK"
7295,73,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,293.5 ",-10.4 ,"Murray County, OK"
7296,30,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,206.0 ,-1.6 ,"Murray County, OK"
7297,50,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,918.8 ",-13.0 ,"Murray County, OK"
7298,12,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,91.0 ,-12.8 ,"Beckham County, OK"
7299,95,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,355.4 ",-1.3 ,"Beckham County, OK"
7300,52,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,232.2 ,0.1 ,"Beckham County, OK"
7301,55,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,869.7 ",-2.2 ,"Beckham County, OK"
7302,11,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,88.9 ,-0.3 ,"Woodward County, OK"
7303,83,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,190.5 ",-2.0 ,"Woodward County, OK"
7304,38,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,189.8 ,-1.2 ,"Woodward County, OK"
7305,56,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,790.2 ",-2.2 ,"Woodward County, OK"
7306,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,88.3 ,1.2 ,"Atoka County, OK"
7307,68,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,223.7 ",-0.6 ,"Atoka County, OK"
7308,29,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,205.9 ,0.8 ,"Atoka County, OK"
7309,46,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,761.9 ",-1.2 ,"Atoka County, OK"
7310,19,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,88.1 ,-1.2 ,"Pontotoc County, OK"
7311,196,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,462.6 ",-0.5 ,"Pontotoc County, OK"
7312,83,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,225.0 ,-0.7 ,"Pontotoc County, OK"
7313,132,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,145.5 ",-0.5 ,"Pontotoc County, OK"
7314,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,84.9 ,-0.3 ,"Marshall County, OK"
7315,103,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,422.6 ",-0.4 ,"Marshall County, OK"
7316,42,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,239.0 ,0.8 ,"Marshall County, OK"
7317,68,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,935.4 ",-1.5 ,"Marshall County, OK"
7318,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,83.9 ,-2.1 ,"Choctaw County, OK"
7319,87,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,392.8 ",-2.0 ,"Choctaw County, OK"
7320,35,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,216.9 ,-2.0 ,"Choctaw County, OK"
7321,59,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,017.6 ",-2.1 ,"Choctaw County, OK"
7322,18,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,565.0 ",1.1 ,"Harmon County, OK"
7323,8,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,268.9 ,3.5 ,"Harmon County, OK"
7324,12,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,244.2 ",-0.5 ,"Harmon County, OK"
7325,36,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,499.8 ",0.3 ,"Alfalfa County, OK"
7326,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,203.8 ,-1.0 ,"Alfalfa County, OK"
7327,24,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,226.8 ",0.6 ,"Alfalfa County, OK"
7328,23,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,469.7 ",-1.3 ,"Harper County, OK"
7329,9,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,213.1 ,-0.7 ,"Harper County, OK"
7330,16,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,346.3 ",-0.7 ,"Harper County, OK"
7331,27,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,397.3 ",-0.2 ,"Grant County, OK"
7332,11,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,248.8 ,-0.5 ,"Grant County, OK"
7333,18,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,990.3 ",0.3 ,"Grant County, OK"
7334,27,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,370.2 ",-1.0 ,"Dewey County, OK"
7335,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,255.1 ,-0.3 ,"Dewey County, OK"
7336,15,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,576.9 ",-2.1 ,"Dewey County, OK"
7337,23,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,254.9 ",0.2 ,"Ellis County, OK"
7338,11,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,224.4 ,0.8 ,"Ellis County, OK"
7339,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,610.3 ",-1.7 ,"Ellis County, OK"
7340,31,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,253.7 ",-0.4 ,"Cotton County, OK"
7341,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,214.2 ,0.7 ,"Cotton County, OK"
7342,20,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,759.5 ",-0.5 ,"Cotton County, OK"
7343,25,rising,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,144.7 ",4.4 ,"Beaver County, OK"
7344,12,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,201.7 ,1.7 ,"Beaver County, OK"
7345,15,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,519.5 ",10.7 ,"Beaver County, OK"
7346,17,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,087.8 ",-1.5 ,"Roger Mills County, OK"
7347,9,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,242.8 ,1.0 ,"Roger Mills County, OK"
7348,11,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,500.4 ",-2.1 ,"Roger Mills County, OK"
7349,26,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,081.8 ",-2.9 ,"Coal County, OK"
7350,13,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,215.9 ,-1.8 ,"Coal County, OK"
7351,16,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,462.3 ",-4.0 ,"Coal County, OK"
7352,11,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,001.1 ",-3.0 ,"Cimarron County, OK"
7353,4,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,216.8 ,-0.4 ,"Cimarron County, OK"
7354,9,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,706.2 ",-1.7 ,"Cimarron County, OK"
7355,25,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,149.4 ,4.0 ,"Elk County, PA"
7356,211,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,474.6 ",-0.6 ,"Elk County, PA"
7357,93,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,267.7 ,1.9 ,"Elk County, PA"
7358,143,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,213.0 ",-1.0 ,"Elk County, PA"
7359,14,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,145.3 ,-0.7 ,"Montour County, PA"
7360,132,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,640.6 ",0.8 ,"Montour County, PA"
7361,62,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,310.4 ,1.2 ,"Montour County, PA"
7362,84,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,257.3 ",0.0 ,"Montour County, PA"
7363,22,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,138.9 ,0.9 ,"Wyoming County, PA"
7364,165,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,372.0 ",-1.6 ,"Wyoming County, PA"
7365,81,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,264.3 ,0.0 ,"Wyoming County, PA"
7366,106,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,952.8 ",-2.1 ,"Wyoming County, PA"
7367,30,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,133.0 ,2.9 ,"Greene County, PA"
7368,203,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,370.1 ",-0.6 ,"Greene County, PA"
7369,104,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,255.3 ,1.3 ,"Greene County, PA"
7370,129,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,983.6 ",-0.9 ,"Greene County, PA"
7371,123,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,132.8 ,1.6 ,"Beaver County, PA"
7372,1054,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,409.7 ",-0.5 ,"Beaver County, PA"
7373,481,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,256.5 ,0.7 ,"Beaver County, PA"
7374,697,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,055.3 ",-0.8 ,"Beaver County, PA"
7375,37,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,132.3 ,0.5 ,"Venango County, PA"
7376,340,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,399.5 ",-0.9 ,"Venango County, PA"
7377,159,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,259.7 ,0.9 ,"Venango County, PA"
7378,218,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,016.7 ",-1.1 ,"Venango County, PA"
7379,85,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,131.2 ,0.9 ,"Lycoming County, PA"
7380,662,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,433.4 ",-2.0 ,"Lycoming County, PA"
7381,318,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,260.8 ,-1.9 ,"Lycoming County, PA"
7382,430,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,075.9 ",-0.5 ,"Lycoming County, PA"
7383,154,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,129.8 ,-4.3 ,"Washington County, PA"
7384,1342,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,499.7 ",-0.4 ,"Washington County, PA"
7385,619,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,264.3 ,0.6 ,"Washington County, PA"
7386,877,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,185.9 ",-0.6 ,"Washington County, PA"
7387,230,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,129.3 ,1.0 ,"Northampton County, PA"
7388,1839,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,528.1 ",-1.6 ,"Northampton County, PA"
7389,855,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,262.9 ,-0.3 ,"Northampton County, PA"
7390,1214,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,252.0 ",-2.5 ,"Northampton County, PA"
7391,29,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,129.3 ,2.2 ,"Susquehanna County, PA"
7392,266,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,341.5 ",-0.8 ,"Susquehanna County, PA"
7393,122,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,251.9 ,1.1 ,"Susquehanna County, PA"
7394,173,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,918.5 ",-1.3 ,"Susquehanna County, PA"
7395,239,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,128.0 ,0.8 ,"Luzerne County, PA"
7396,2022,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,533.6 ",-0.1 ,"Luzerne County, PA"
7397,899,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,264.7 ,0.2 ,"Luzerne County, PA"
7398,1363,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,244.0 ",0.0 ,"Luzerne County, PA"
7399,142,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,128.0 ,1.6 ,"Butler County, PA"
7400,1074,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,437.7 ",-1.5 ,"Butler County, PA"
7401,523,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,250.4 ,0.2 ,"Butler County, PA"
7402,694,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,135.5 ",-1.9 ,"Butler County, PA"
7403,43,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,127.8 ,2.4 ,"Bradford County, PA"
7404,376,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,400.7 ",-1.1 ,"Bradford County, PA"
7405,166,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,250.4 ,0.7 ,"Bradford County, PA"
7406,254,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,052.8 ",-1.4 ,"Bradford County, PA"
7407,61,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,126.8 ,1.0 ,"Lawrence County, PA"
7408,573,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,453.6 ",-0.7 ,"Lawrence County, PA"
7409,263,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,269.3 ,0.4 ,"Lawrence County, PA"
7410,370,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,031.6 ",-1.2 ,"Lawrence County, PA"
7411,39,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,126.7 ,0.9 ,"Pike County, PA"
7412,342,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,320.4 ",-1.3 ,"Pike County, PA"
7413,158,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,243.9 ,0.7 ,"Pike County, PA"
7414,223,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,912.4 ",-2.0 ,"Pike County, PA"
7415,252,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,126.6 ,-4.5 ,"Westmoreland County, PA"
7416,2348,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,421.1 ",-0.6 ,"Westmoreland County, PA"
7417,1040,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,254.5 ,0.6 ,"Westmoreland County, PA"
7418,1561,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,063.6 ",-0.9 ,"Westmoreland County, PA"
7419,34,rising,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,126.0 ,1.8 ,"Bedford County, PA"
7420,315,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,392.1 ",-0.8 ,"Bedford County, PA"
7421,140,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,253.6 ,0.4 ,"Bedford County, PA"
7422,209,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,998.7 ",-1.1 ,"Bedford County, PA"
7423,32,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,125.6 ,0.1 ,"Mifflin County, PA"
7424,292,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,435.3 ",-0.1 ,"Mifflin County, PA"
7425,125,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,255.0 ,0.6 ,"Mifflin County, PA"
7426,200,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,080.7 ",-0.5 ,"Mifflin County, PA"
7427,34,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,125.3 ,1.2 ,"Perry County, PA"
7428,255,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,405.9 ",-0.6 ,"Perry County, PA"
7429,135,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,258.8 ,0.6 ,"Perry County, PA"
7430,155,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,993.3 ",-1.1 ,"Perry County, PA"
7431,96,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,124.7 ,1.0 ,"Fayette County, PA"
7432,831,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,430.4 ",-0.9 ,"Fayette County, PA"
7433,396,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,261.6 ,0.2 ,"Fayette County, PA"
7434,532,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,022.9 ",-1.3 ,"Fayette County, PA"
7435,54,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,123.6 ,0.5 ,"Somerset County, PA"
7436,471,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,375.5 ",-0.9 ,"Somerset County, PA"
7437,205,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,242.5 ,-0.3 ,"Somerset County, PA"
7438,319,falling,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,025.9 ",-0.9 ,"Somerset County, PA"
7439,30,stable,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,123.3 ,0.7 ,"McKean County, PA"
