,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
5893,485,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,495.1 ,"Cumberland County, PA"
5894,127,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.2 ,"Cumberland County, PA"
5895,378,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,847.3 ,"Cumberland County, PA"
5896,6,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.8 ,"Indiana County, PA"
5897,163,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,468.4 ,"Indiana County, PA"
5898,45,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.1 ,"Indiana County, PA"
5899,125,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,786.0 ,"Indiana County, PA"
5900,5,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.7 ,"Columbia County, PA"
5901,141,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.4 ,"Columbia County, PA"
5902,38,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.5 ,"Columbia County, PA"
5903,107,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,868.3 ,"Columbia County, PA"
5904,64,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,"Montgomery County, PA"
5905,1570,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,489.1 ,"Montgomery County, PA"
5906,385,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.1 ,"Montgomery County, PA"
5907,1249,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,864.7 ,"Montgomery County, PA"
5908,40,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,"Chester County, PA"
5909,856,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,469.4 ,"Chester County, PA"
5910,231,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.1 ,"Chester County, PA"
5911,665,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,834.1 ,"Chester County, PA"
5912,6,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,"Clearfield County, PA"
5913,196,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,564.8 ,"Clearfield County, PA"
5914,46,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.5 ,"Clearfield County, PA"
5915,157,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,991.4 ,"Clearfield County, PA"
5916,46,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.1 ,"Bucks County, PA"
5917,1276,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,505.2 ,"Bucks County, PA"
5918,321,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.9 ,"Bucks County, PA"
5919,1001,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.5 ,"Bucks County, PA"
5920,3,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.2 ,"Venango County, PA"
5921,140,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.2 ,"Venango County, PA"
5922,40,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.0 ,"Venango County, PA"
5923,103,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,937.8 ,"Venango County, PA"
5924,3,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.2 ,"Wayne County, PA"
5925,128,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,517.7 ,"Wayne County, PA"
5926,31,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.8 ,"Wayne County, PA"
5927,100,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,879.5 ,"Wayne County, PA"
5928,10,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.0 ,"Centre County, PA"
5929,200,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,411.6 ,"Centre County, PA"
5930,48,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,31.5 ,"Centre County, PA"
5931,162,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,745.5 ,"Centre County, PA"
5932,23,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,694.7 ,"Sullivan County, PA"
5933,5,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.3 ,"Sullivan County, PA"
5934,19,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,157.0 ","Sullivan County, PA"
5935,42,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,645.3 ,"Fulton County, PA"
5936,9,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.0 ,"Fulton County, PA"
5937,35,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,171.4 ","Fulton County, PA"
5938,48,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,592.6 ,"Potter County, PA"
5939,13,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.1 ,"Potter County, PA"
5940,37,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,988.1 ,"Potter County, PA"
5941,87,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.2 ,"Elk County, PA"
5942,19,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.8 ,"Elk County, PA"
5943,70,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,052.7 ","Elk County, PA"
5944,68,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,582.7 ,"Wyoming County, PA"
5945,21,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.4 ,"Wyoming County, PA"
5946,50,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,949.1 ,"Wyoming County, PA"
5947,14,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,535.4 ,"Cameron County, PA"
5948,4,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.5 ,"Cameron County, PA"
5949,12,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,925.3 ,"Cameron County, PA"
5950,44,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.8 ,"Montour County, PA"
5951,11,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.0 ,"Montour County, PA"
5952,34,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,869.7 ,"Montour County, PA"
5953,54,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,508.5 ,"Juniata County, PA"
5954,14,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.9 ,"Juniata County, PA"
5955,43,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.0 ,"Juniata County, PA"
5956,16,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,505.3 ,"Forest County, PA"
5957,4,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.4 ,"Forest County, PA"
5958,12,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,829.0 ,"Forest County, PA"
5959,79,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,481.3 ,"Snyder County, PA"
5960,19,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.2 ,"Snyder County, PA"
5961,63,Pennsylvania,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,840.4 ,"Snyder County, PA"
5962,17,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,"Kent County, RI"
5963,390,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.5 ,"Kent County, RI"
5964,106,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.8 ,"Kent County, RI"
5965,301,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,012.2 ","Kent County, RI"
5966,7,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Newport County, RI"
5967,187,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,496.8 ,"Newport County, RI"
5968,40,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.5 ,"Newport County, RI"
5969,154,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,888.1 ,"Newport County, RI"
5970,10,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Washington County, RI"
5971,284,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,527.3 ,"Washington County, RI"
5972,67,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.2 ,"Washington County, RI"
5973,227,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.0 ,"Washington County, RI"
5974,53,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"Providence County, RI"
5975,1139,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.0 ,"Providence County, RI"
5976,329,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.8 ,"Providence County, RI"
5977,863,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,903.2 ,"Providence County, RI"
5978,98,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,453.7 ,"Bristol County, RI"
5979,21,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,30.3 ,"Bristol County, RI"
5980,79,Rhode Island,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,816.7 ,"Bristol County, RI"
5981,5,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.5 ,"Marlboro County, SC"
5982,68,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,672.9 ,"Marlboro County, SC"
5983,25,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,83.0 ,"Marlboro County, SC"
5984,47,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,071.7 ","Marlboro County, SC"
5985,4,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.4 ,"Union County, SC"
5986,74,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,628.5 ,"Union County, SC"
5987,25,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.3 ,"Union County, SC"
5988,53,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,018.8 ","Union County, SC"
5989,5,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.2 ,"Dillon County, SC"
5990,64,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,581.7 ,"Dillon County, SC"
5991,27,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.8 ,"Dillon County, SC"
5992,42,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,863.6 ,"Dillon County, SC"
5993,10,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.7 ,"Laurens County, SC"
5994,168,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,642.9 ,"Laurens County, SC"
5995,62,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.9 ,"Laurens County, SC"
5996,116,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,001.9 ","Laurens County, SC"
5997,4,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.4 ,"Marion County, SC"
5998,71,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,559.2 ,"Marion County, SC"
5999,24,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.0 ,"Marion County, SC"
6000,52,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.3 ,"Marion County, SC"
6001,5,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.0 ,"Colleton County, SC"
6002,103,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,660.1 ,"Colleton County, SC"
6003,32,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.6 ,"Colleton County, SC"
6004,75,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,081.3 ","Colleton County, SC"
6005,4,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.9 ,"Clarendon County, SC"
6006,81,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,522.2 ,"Clarendon County, SC"
6007,27,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.1 ,"Clarendon County, SC"
6008,58,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,796.4 ,"Clarendon County, SC"
6009,10,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.7 ,"Orangeburg County, SC"
6010,209,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.7 ,"Orangeburg County, SC"
6011,72,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.0 ,"Orangeburg County, SC"
6012,147,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,922.4 ,"Orangeburg County, SC"
6013,21,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.5 ,"Aiken County, SC"
6014,355,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,532.6 ,"Aiken County, SC"
6015,107,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.6 ,"Aiken County, SC"
6016,269,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.4 ,"Aiken County, SC"
6017,13,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.1 ,"Sumter County, SC"
6018,222,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,603.3 ,"Sumter County, SC"
6019,77,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.0 ,"Sumter County, SC"
6020,158,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.3 ,"Sumter County, SC"
6021,8,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.0 ,"Darlington County, SC"
6022,155,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,598.5 ,"Darlington County, SC"
6023,51,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.7 ,"Darlington County, SC"
6024,112,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.6 ,"Darlington County, SC"
6025,4,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.9 ,"Williamsburg County, SC"
6026,81,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,626.5 ,"Williamsburg County, SC"
6027,24,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.3 ,"Williamsburg County, SC"
6028,61,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,031.3 ","Williamsburg County, SC"
6029,7,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.8 ,"Cherokee County, SC"
6030,121,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,600.8 ,"Cherokee County, SC"
6031,42,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.9 ,"Cherokee County, SC"
6032,85,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,970.2 ,"Cherokee County, SC"
6033,6,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.3 ,"Chesterfield County, SC"
6034,101,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.3 ,"Chesterfield County, SC"
6035,39,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.2 ,"Chesterfield County, SC"
6036,68,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.8 ,"Chesterfield County, SC"
6037,13,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.9 ,"Pickens County, SC"
6038,225,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.7 ,"Pickens County, SC"
6039,73,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Pickens County, SC"
6040,166,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,852.2 ,"Pickens County, SC"
6041,8,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.8 ,"Greenwood County, SC"
6042,162,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,593.0 ,"Greenwood County, SC"
6043,50,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.2 ,"Greenwood County, SC"
6044,121,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,959.1 ,"Greenwood County, SC"
6045,36,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.3 ,"Horry County, SC"
6046,810,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.7 ,"Horry County, SC"
6047,232,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"Horry County, SC"
6048,613,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,914.1 ,"Horry County, SC"
6049,8,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.8 ,"Oconee County, SC"
6050,182,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.8 ,"Oconee County, SC"
6051,53,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.7 ,"Oconee County, SC"
6052,138,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,845.4 ,"Oconee County, SC"
6053,16,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.6 ,"Florence County, SC"
6054,263,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.1 ,"Florence County, SC"
6055,91,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.5 ,"Florence County, SC"
6056,187,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,884.7 ,"Florence County, SC"
6057,7,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.3 ,"Kershaw County, SC"
6058,150,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,606.3 ,"Kershaw County, SC"
6059,48,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,"Kershaw County, SC"
6060,110,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,005.0 ","Kershaw County, SC"
6061,6,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.8 ,"Georgetown County, SC"
6062,166,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.0 ,"Georgetown County, SC"
6063,42,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.6 ,"Georgetown County, SC"
6064,130,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,861.4 ,"Georgetown County, SC"
6065,21,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.4 ,"Anderson County, SC"
6066,415,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,553.1 ,"Anderson County, SC"
6067,130,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Anderson County, SC"
6068,306,South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,908.5 ,"Anderson County, SC"
