County,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate†cases per 100,000(95% Confidence Interval)",CI*Rank&fork;(95% Confidence Interval),Average Annual Count,Recent Trend,Recent 5-Year Trend‡ in Incidence Rates(95% Confidence Interval),State,Cancer,Race/Ethnicity,Sex,Age,Area,Parish
Berkeley County  6,***,"1,917.0 (1,839.9, 1,996.4)","24 (9, 37)",505,falling,"-1.5 (-2.2, -0.9)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Georgetown County  6,***,"1,904.5 (1,805.7, 2,007.2)","25 (7, 40)",294,falling,"-1.1 (-2.0, -0.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Lee County  6,***,"1,903.0 (1,686.1, 2,140.0)","26 (1, 45)",58,stable,"-0.2 (-1.6, 1.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Chesterfield County  6,***,"1,901.4 (1,764.0, 2,046.8)","27 (3, 43)",149,stable,"-0.2 (-1.2, 0.8)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Bamberg County  6,***,"1,888.6 (1,670.7, 2,127.1)","28 (1, 46)",56,stable,"-1.3 (-2.6, 0.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Richland County  6,***,"1,887.5 (1,831.3, 1,944.9)","29 (17, 38)",900,falling,"-1.6 (-2.2, -1.1)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Darlington County  6,***,"1,885.8 (1,775.0, 2,001.7)","30 (7, 42)",224,falling,"-6.2 (-11.9, -0.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Kershaw County  6,***,"1,881.7 (1,767.6, 2,001.4)","31 (7, 42)",209,falling,"-1.9 (-2.8, -1.0)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Newberry County  6,***,"1,879.0 (1,736.0, 2,030.7)","32 (5, 44)",131,stable,"-1.0 (-2.5, 0.4)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Calhoun County  6,***,"1,877.3 (1,661.6, 2,113.3)","33 (2, 46)",57,stable,"-1.2 (-3.1, 0.6)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Fairfield County  6,***,"1,858.9 (1,679.0, 2,052.9)","34 (3, 45)",82,falling,"-1.6 (-2.7, -0.4)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Greenwood County  6,***,"1,852.0 (1,744.9, 1,963.8)","35 (11, 43)",228,stable,"-0.9 (-1.8, 0.0)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Beaufort County  6,***,"1,835.4 (1,779.1, 1,893.0)","36 (23, 40)",834,falling,"-1.7 (-2.1, -1.3)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Orangeburg County  6,***,"1,804.3 (1,711.5, 1,900.9)","37 (19, 44)",291,falling,"-1.2 (-2.1, -0.3)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Barnwell County  6,***,"1,771.9 (1,581.8, 1,978.9)","38 (6, 46)",66,stable,"-1.2 (-2.9, 0.6)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Dillon County  6,***,"1,769.5 (1,603.7, 1,947.9)","39 (9, 46)",86,stable,"-1.2 (-2.5, 0.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Clarendon County  6,***,"1,754.8 (1,620.0, 1,897.9)","40 (18, 46)",130,falling,"-4.4 (-7.0, -1.8)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Edgefield County  6,***,"1,710.7 (1,545.7, 1,888.6)","41 (17, 46)",81,falling,"-1.6 (-3.1, -0.1)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Aiken County  6,***,"1,710.0 (1,643.6, 1,778.3)","42 (35, 46)",514,falling,"-1.4 (-2.3, -0.5)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Saluda County  6,***,"1,693.9 (1,512.3, 1,891.5)","43 (14, 46)",64,stable,"-1.9 (-3.7, 0.0)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Jasper County  6,***,"1,605.9 (1,440.6, 1,785.3)","44 (30, 46)",76,falling,"-2.0 (-3.3, -0.6)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Hampton County  6,***,"1,594.7 (1,407.1, 1,800.7)","45 (26, 46)",54,falling,"-2.0 (-3.8, -0.2)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Allendale County  6,***,"1,591.1 (1,323.6, 1,897.4)","46 (11, 46)",27,stable,"-1.4 (-3.8, 1.1)",South Carolina,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
South Dakota  6,***,"108.2 (104.1, 112.5)",,517,rising,"0.9 (0.4, 1.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
US (SEER+NPCR)  1,***,"106.1 (105.9, 106.3)",,209535,stable,"-0.5 (-1.2, 0.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hand County  6,***,"197.0 (111.4, 321.4)","1 (1, 28)",3,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Kingsbury County  6,***,"139.5 (81.1, 222.8)","2 (1, 31)",3,stable,"0.7 (-5.2, 7.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Union County  6,***,"137.3 (104.7, 176.7)","3 (1, 25)",12,stable,"2.0 (-0.7, 4.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Spink County  6,***,"135.1 (83.2, 206.0)","4 (1, 31)",4,stable,"4.1 (-1.9, 10.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Charles Mix County  6,***,"131.3 (88.7, 186.5)","6 (1, 30)",6,stable,"3.2 (-2.1, 8.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Davison County  6,***,"130.1 (100.6, 165.1)","5 (1, 25)",13,stable,"3.0 (-0.3, 6.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Brown County  6,***,"129.4 (108.3, 153.2)","7 (2, 22)",27,stable,"1.8 (-0.2, 3.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Clay County  6,***,"124.5 (87.3, 171.3)","8 (1, 29)",8,stable,"4.6 (-0.1, 9.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Roberts County  6,***,"124.0 (83.4, 176.4)","9 (1, 31)",6,rising,"5.3 (1.8, 8.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lawrence County  6,***,"122.1 (96.5, 152.3)","10 (2, 27)",16,stable,"2.3 (-0.3, 5.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hutchinson County  6,***,"120.5 (75.2, 182.4)","11 (1, 31)",4,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
McCook County  6,***,"116.7 (67.8, 186.3)","12 (1, 31)",3,stable,"3.4 (-2.3, 9.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Fall River County  6,***,"116.7 (68.9, 184.7)","13 (1, 31)",4,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Beadle County  6,***,"113.9 (85.3, 148.7)","14 (2, 29)",11,stable,"-22.2 (-40.6, 2.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Brule County  6,***,"113.2 (64.6, 183.2)","15 (1, 31)",3,stable,"1.6 (-5.6, 9.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hughes County  6,***,"112.8 (85.0, 146.5)","16 (2, 30)",11,stable,"0.9 (-2.8, 4.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Minnehaha County  6,***,"112.0 (103.4, 121.1)","17 (8, 23)",127,stable,"0.3 (-0.8, 1.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Turner County  6,***,"111.9 (72.3, 165.2)","18 (1, 31)",5,stable,"4.2 (-0.6, 9.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Grant County  6,***,"110.3 (68.1, 168.6)","19 (1, 31)",4,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Custer County  6,***,"109.0 (67.1, 167.8)","20 (1, 31)",4,stable,"-1.9 (-6.7, 3.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Pennington County  6,***,"107.6 (96.0, 120.1)","21 (8, 26)",64,stable,"-0.4 (-1.7, 1.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lincoln County  6,***,"103.3 (88.8, 119.3)","22 (8, 28)",37,stable,"0.8 (-1.6, 3.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Bon Homme County  6,***,"101.1 (61.6, 156.4)","23 (2, 31)",4,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Butte County  6,***,"100.2 (64.4, 147.6)","24 (2, 31)",5,stable,"-0.8 (-4.7, 3.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lake County  6,***,"99.9 (67.1, 142.6)","25 (3, 31)",6,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Meade County  6,***,"96.6 (75.5, 121.7)","26 (8, 31)",15,stable,"0.2 (-2.4, 2.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Brookings County  6,***,"92.6 (72.8, 115.8)","27 (10, 31)",16,stable,"-0.8 (-3.3, 1.7)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Codington County  6,***,"87.1 (67.7, 110.1)","28 (12, 31)",14,stable,"0.8 (-2.3, 4.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Yankton County  6,***,"86.0 (64.8, 111.8)","29 (10, 31)",11,stable,"2.4 (-2.1, 7.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Shannon County  6,***,"75.4 (50.8, 107.1)","30 (13, 31)",6,stable,"-2.2 (-5.2, 0.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Todd County  6,***,"65.0 (36.9, 104.3)","31 (13, 31)",3,stable,"-1.0 (-6.4, 4.7)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Aurora County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Bennett County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Buffalo County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Campbell County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Clark County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Corson County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Day County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Deuel County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Dewey County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Douglas County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Edmunds County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Faulk County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Gregory County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Haakon County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hamlin County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hanson County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Harding County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hyde County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Jackson County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Jerauld County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Jones County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lyman County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Marshall County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
McPherson County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Mellette County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Miner County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Moody County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Perkins County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Potter County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Sanborn County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Stanley County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Sully County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Tripp County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Walworth County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Ziebach County  6,***,*,*,3 or fewer,*,*,South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
South Dakota  6,***,"1,381.7 (1,362.7, 1,401.0)",,4198,stable,"-0.4 (-0.7, 0.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
US (SEER+NPCR)  1,***,"1,349.4 (1,348.4, 1,350.3)",,1492626,falling,"-1.1 (-1.3, -0.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Kingsbury County  6,***,"1,847.7 (1,605.3, 2,116.2)","1 (1, 24)",43,stable,"2.0 (0.0, 3.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
McCook County  6,***,"1,677.4 (1,439.4, 1,943.2)","2 (1, 41)",37,stable,"0.3 (-1.5, 2.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Brule County  6,***,"1,653.2 (1,408.2, 1,928.2)","3 (1, 46)",34,stable,"-0.2 (-2.6, 2.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Aurora County  6,***,"1,647.1 (1,329.6, 2,017.5)","4 (1, 55)",19,stable,"1.8 (-0.8, 4.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Hanson County  6,***,"1,641.0 (1,269.2, 2,084.9)","5 (1, 59)",16,stable,"2.4 (-0.3, 5.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Clay County  6,***,"1,614.0 (1,427.4, 1,818.1)","6 (1, 42)",56,stable,"-2.4 (-11.3, 7.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Minnehaha County  6,***,"1,599.1 (1,549.8, 1,649.6)","7 (3, 19)",858,stable,"-0.3 (-0.9, 0.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Buffalo County  6,***,"1,592.7 (1,083.2, 2,272.5)","8 (1, 64)",7,stable,"1.7 (-3.8, 7.5)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Clark County  6,***,"1,590.5 (1,321.9, 1,897.8)","9 (1, 54)",26,stable,"1.0 (-1.4, 3.5)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Spink County  6,***,"1,572.6 (1,365.4, 1,801.8)","10 (1, 47)",43,stable,"-0.5 (-2.6, 1.6)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Union County  6,***,"1,555.9 (1,410.3, 1,712.4)","11 (2, 39)",88,stable,"0.2 (-1.4, 1.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Jones County  6,***,"1,535.1 (1,060.2, 2,150.0)","12 (1, 64)",7,stable,"-1.4 (-5.0, 2.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Edmunds County  6,***,"1,516.8 (1,267.2, 1,800.8)","13 (1, 56)",27,rising,"3.1 (0.8, 5.5)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Brookings County  6,***,"1,509.4 (1,393.8, 1,632.0)","14 (3, 39)",131,stable,"-0.1 (-1.4, 1.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Faulk County  6,***,"1,498.4 (1,177.6, 1,878.2)","15 (1, 61)",16,rising,"2.6 (0.2, 5.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Hyde County  6,***,"1,487.5 (1,096.3, 1,973.9)","16 (1, 63)",10,stable,"2.3 (-0.6, 5.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Todd County  6,***,"1,485.6 (1,223.7, 1,785.5)","17 (1, 59)",25,stable,"0.1 (-2.4, 2.6)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Hughes County  6,***,"1,474.6 (1,342.0, 1,616.7)","18 (4, 47)",95,stable,"0.3 (-1.3, 2.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Haakon County  6,***,"1,471.1 (1,143.9, 1,865.6)","19 (1, 62)",14,falling,"-8.2 (-13.3, -2.9)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Codington County  6,***,"1,461.1 (1,357.9, 1,570.1)","20 (7, 42)",153,stable,"-0.1 (-1.0, 0.7)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Miner County  6,***,"1,457.3 (1,136.6, 1,839.5)","21 (1, 62)",15,stable,"0.2 (-2.7, 3.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Fall River County  6,***,"1,455.4 (1,283.1, 1,644.5)","22 (3, 53)",55,falling,"-2.4 (-3.8, -1.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Turner County  6,***,"1,455.1 (1,280.6, 1,646.7)","23 (2, 53)",52,stable,"0.6 (-0.9, 2.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Deuel County  6,***,"1,449.7 (1,212.8, 1,719.0)","24 (2, 59)",27,stable,"-1.0 (-3.0, 1.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Beadle County  6,***,"1,449.1 (1,321.6, 1,585.5)","25 (4, 47)",99,stable,"-0.6 (-1.8, 0.6)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Hamlin County  6,***,"1,434.9 (1,209.8, 1,689.6)","26 (2, 57)",30,stable,"1.1 (-0.7, 3.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Douglas County  6,***,"1,431.4 (1,153.8, 1,754.9)","27 (1, 61)",19,stable,"-0.5 (-3.1, 2.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Day County  6,***,"1,427.0 (1,228.1, 1,649.0)","28 (3, 56)",40,stable,"0.4 (-1.0, 1.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Charles Mix County  6,***,"1,416.4 (1,246.1, 1,603.5)","29 (4, 55)",52,stable,"-0.9 (-2.2, 0.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Dewey County  6,***,"1,410.9 (1,137.1, 1,730.8)","30 (1, 61)",20,stable,"-0.2 (-3.4, 3.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Davison County  6,***,"1,409.2 (1,290.5, 1,535.8)","31 (7, 50)",108,stable,"0.0 (-1.5, 1.6)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Hutchinson County  6,***,"1,397.6 (1,216.6, 1,597.6)","32 (4, 57)",47,stable,"0.4 (-1.4, 2.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Grant County  6,***,"1,397.5 (1,219.5, 1,594.3)","33 (4, 56)",45,stable,"-0.5 (-2.1, 1.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
McPherson County  6,***,"1,381.8 (1,094.8, 1,720.7)","34 (2, 62)",17,stable,"1.2 (-1.4, 3.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Brown County  6,***,"1,380.6 (1,293.9, 1,471.6)","35 (14, 48)",197,stable,"-0.2 (-1.0, 0.6)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Tripp County  6,***,"1,375.7 (1,178.0, 1,597.2)","36 (4, 59)",36,stable,"-0.4 (-2.1, 1.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Bon Homme County  6,***,"1,361.6 (1,175.6, 1,568.6)","37 (5, 59)",40,stable,"-1.2 (-3.3, 1.0)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Stanley County  6,***,"1,361.1 (1,077.2, 1,697.3)","38 (1, 63)",16,stable,"-1.8 (-4.0, 0.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Shannon County  6,***,"1,357.1 (1,146.2, 1,595.7)","39 (4, 60)",34,stable,"-1.6 (-3.5, 0.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Lyman County  6,***,"1,344.7 (1,078.3, 1,657.2)","40 (2, 62)",18,stable,"-1.6 (-3.6, 0.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Sanborn County  6,***,"1,339.7 (1,022.3, 1,723.1)","41 (1, 63)",13,stable,"-2.0 (-4.8, 0.8)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Butte County  6,***,"1,334.2 (1,179.6, 1,503.6)","42 (10, 58)",56,stable,"-1.2 (-2.6, 0.2)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Lake County  6,***,"1,330.5 (1,188.2, 1,485.0)","43 (11, 57)",70,falling,"-2.4 (-3.4, -1.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Mellette County  6,***,"1,328.8 (954.3, 1,798.9)","44 (1, 64)",9,stable,"-1.0 (-5.1, 3.3)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Lincoln County  6,***,"1,316.9 (1,233.8, 1,404.0)","45 (22, 53)",200,stable,"-0.7 (-1.6, 0.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Pennington County  6,***,"1,275.6 (1,225.4, 1,327.4)","46 (32, 54)",511,falling,"-1.7 (-2.3, -1.1)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Jerauld County  6,***,"1,268.4 (967.3, 1,634.1)","47 (1, 64)",14,stable,"-2.5 (-5.4, 0.5)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
Gregory County  6,***,"1,260.3 (1,046.0, 1,505.6)","48 (7, 62)",26,stable,"-0.2 (-2.8, 2.4)",South Dakota,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,,
