County,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate†cases per 100,000(95% Confidence Interval)",CI*Rank&fork;(95% Confidence Interval),Average Annual Count,Recent Trend,Recent 5-Year Trend‡ in Incidence Rates(95% Confidence Interval),State,Cancer,Race/Ethnicity,Sex,Age,Area,Parish
Tooele County  7,***,"387.3 (354.5, 422.3)","8 (2, 21)",107,stable,"0.2 (-0.3, 0.7)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Iron County  7,***,"386.0 (349.9, 424.7)","9 (2, 22)",88,stable,"0.7 (-0.1, 1.4)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Emery County  7,***,"383.4 (313.8, 464.3)","10 (1, 25)",23,stable,"0.6 (-0.8, 1.9)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Davis County  7,***,"383.2 (369.0, 397.7)","11 (4, 17)",571,rising,"1.0 (0.7, 1.2)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Piute County  7,***,"377.6 (223.8, 616.1)","12 (1, 27)",5,*,*,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Box Elder County  7,***,"375.8 (342.8, 411.1)","13 (2, 23)",99,stable,"0.5 (0.0, 1.0)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Summit County  7,***,"374.1 (335.4, 416.0)","14 (2, 23)",79,rising,"0.9 (0.2, 1.7)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sevier County  7,***,"367.7 (319.5, 421.4)","15 (2, 24)",44,stable,"0.6 (-0.1, 1.3)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Morgan County  7,***,"367.0 (295.5, 450.4)","16 (1, 25)",19,stable,"0.2 (-1.4, 1.9)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Utah County  7,***,"363.7 (352.0, 375.7)","17 (9, 22)",756,rising,"0.8 (0.6, 1.1)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Weber County  7,***,"359.7 (344.4, 375.5)","18 (9, 22)",431,rising,"0.6 (0.2, 0.9)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Carbon County  7,***,"357.8 (309.3, 411.8)","19 (2, 25)",43,stable,"0.5 (-0.2, 1.3)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Uintah County  7,***,"356.4 (315.4, 401.1)","20 (3, 24)",57,stable,"0.3 (-0.4, 1.1)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Washington County  7,***,"356.3 (339.1, 374.2)","21 (10, 23)",372,stable,"0.4 (0.0, 0.7)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Grand County  7,***,"336.2 (270.3, 413.9)","22 (2, 27)",20,stable,"0.2 (-1.2, 1.6)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Juab County  7,***,"325.2 (258.1, 404.3)","23 (3, 27)",17,stable,"2.0 (-0.2, 4.2)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Wayne County  7,***,"295.8 (182.6, 456.3)","24 (1, 27)",5,stable,"2.0 (-0.4, 4.4)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sanpete County  7,***,"271.7 (233.7, 314.1)","25 (21, 27)",39,stable,"-6.6 (-12.8, 0.0)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
San Juan County  7,***,"263.1 (214.3, 319.8)","26 (20, 27)",21,stable,"0.8 (-0.2, 1.7)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Garfield County  7,***,"251.3 (175.2, 351.4)","27 (13, 27)",8,stable,"-0.5 (-2.6, 1.6)",Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Daggett County  7,***,*,*,3 or fewer,*,*,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Rich County  7,***,*,*,3 or fewer,*,*,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Vermont  6,***,"477.0 (467.0, 487.1)",,1910,falling,"-1.6 (-1.9, -1.2)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
US (SEER+NPCR)  1,***,"487.4 (486.9, 487.8)",,859984,falling,"-1.1 (-1.7, -0.5)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Grand Isle County  6,***,"592.4 (486.5, 716.0)","1 (1, 10)",29,stable,"1.0 (-1.5, 3.6)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Orleans County  6,***,"509.1 (462.9, 559.2)","2 (1, 12)",99,falling,"-1.4 (-2.7, -0.1)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Franklin County  6,***,"496.9 (459.2, 536.9)","3 (1, 12)",141,stable,"0.0 (-1.3, 1.4)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Rutland County  6,***,"488.1 (457.3, 520.8)","4 (2, 12)",206,falling,"-2.4 (-2.9, -1.8)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Bennington County  6,***,"488.1 (449.2, 530.0)","5 (1, 13)",127,falling,"-2.5 (-3.3, -1.7)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Orange County  6,***,"487.5 (443.0, 535.6)","6 (1, 14)",98,stable,"-1.2 (-2.6, 0.3)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Washington County  6,***,"482.0 (449.8, 516.0)","7 (2, 13)",180,falling,"-1.6 (-2.3, -0.8)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Chittenden County  6,***,"477.8 (456.2, 500.1)","8 (2, 12)",399,falling,"-1.3 (-1.8, -0.7)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Windsor County  6,***,"470.4 (439.7, 503.0)","9 (2, 14)",193,falling,"-1.7 (-2.4, -0.9)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lamoille County  6,***,"459.8 (412.3, 511.6)","10 (2, 14)",73,falling,"-2.9 (-4.0, -1.8)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Caledonia County  6,***,"452.5 (410.4, 498.2)","11 (3, 14)",95,stable,"-1.1 (-2.5, 0.4)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Windham County  6,***,"448.2 (413.0, 486.0)","12 (5, 14)",137,falling,"-1.7 (-3.1, -0.2)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Addison County  6,***,"447.3 (408.4, 489.2)","13 (4, 14)",108,falling,"-2.0 (-3.3, -0.6)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Essex County  6,***,"442.8 (361.2, 541.0)","14 (1, 14)",24,falling,"-2.1 (-3.9, -0.3)",Vermont,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Vermont  6,***,"447.0 (437.6, 456.5)",,1930,stable,"-0.2 (-0.6, 0.3)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
US (SEER+NPCR)  1,***,"422.7 (422.3, 423.2)",,843265,stable,"-0.8 (-1.6, 0.1)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Bennington County  6,***,"483.9 (444.5, 526.2)","1 (1, 10)",134,stable,"-0.4 (-1.3, 0.4)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Grand Isle County  6,***,"480.8 (388.3, 590.4)","2 (1, 14)",23,stable,"1.0 (-0.9, 2.9)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Essex County  6,***,"479.8 (386.0, 592.1)","3 (1, 14)",23,stable,"-1.7 (-4.0, 0.7)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Rutland County  6,***,"476.3 (446.1, 508.1)","4 (1, 10)",216,stable,"0.1 (-0.8, 0.9)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Windsor County  6,***,"476.0 (445.1, 508.8)","5 (1, 10)",207,stable,"0.1 (-0.8, 1.0)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Lamoille County  6,***,"457.9 (410.2, 509.8)","6 (1, 14)",72,stable,"-0.9 (-2.5, 0.8)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Windham County  6,***,"448.4 (413.9, 485.3)","7 (2, 13)",146,stable,"0.6 (-0.6, 1.9)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Orleans County  6,***,"447.4 (404.4, 494.2)","8 (1, 14)",92,stable,"0.3 (-1.3, 1.8)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Orange County  6,***,"444.3 (401.5, 491.0)","9 (1, 14)",91,stable,"-0.6 (-2.0, 0.9)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Washington County  6,***,"443.7 (413.7, 475.5)","10 (3, 13)",180,stable,"-0.7 (-1.3, 0.0)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Franklin County  6,***,"435.6 (402.1, 471.3)","11 (3, 14)",133,stable,"0.7 (-0.3, 1.6)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Chittenden County  6,***,"433.8 (414.8, 453.5)","12 (5, 13)",420,stable,"-0.4 (-1.4, 0.5)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Caledonia County  6,***,"418.6 (378.1, 462.5)","13 (4, 14)",90,stable,"-0.2 (-1.1, 0.7)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Addison County  6,***,"392.8 (357.2, 431.3)","14 (9, 14)",100,stable,"-0.9 (-2.1, 0.3)",Vermont,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Virginia  6,***,"439.2 (436.3, 442.0)",,19840,falling,"-1.2 (-2.2, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
US (SEER+NPCR)  1,***,"487.4 (486.9, 487.8)",,859984,falling,"-1.1 (-1.7, -0.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lexington City  6,***,"867.3 (718.2, 1,039.9)","1 (1, 15)",26,rising,"37.4 (12.2, 68.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Richmond County  6,***,"806.8 (709.1, 915.5)","2 (1, 11)",50,rising,"28.6 (7.0, 54.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Highland County  6,***,"720.6 (532.0, 967.6)","3 (1, 100)",15,stable,"2.3 (-1.9, 6.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Franklin City  6,***,"709.3 (601.5, 831.8)","4 (1, 33)",33,stable,"-0.1 (-2.2, 2.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Galax City  6,***,"707.8 (591.9, 841.0)","5 (1, 42)",27,stable,"2.4 (-0.9, 5.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Petersburg City  6,***,"681.4 (624.1, 742.6)","6 (2, 19)",113,stable,"-0.1 (-1.7, 1.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Waynesboro City  6,***,"680.3 (616.4, 749.4)","7 (1, 20)",85,stable,"1.3 (-0.6, 3.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hopewell City  6,***,"659.2 (592.5, 731.5)","8 (2, 30)",75,stable,"0.0 (-1.5, 1.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Northampton County  6,***,"641.0 (565.6, 725.0)","9 (2, 40)",60,stable,"0.1 (-0.6, 0.9)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Staunton City  6,***,"637.1 (580.5, 698.3)","10 (3, 29)",99,rising,"9.9 (4.5, 15.6)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Sussex County  6,***,"630.0 (549.7, 719.5)","11 (2, 49)",47,stable,"0.6 (-1.3, 2.6)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Buena Vista City  6,***,"628.7 (516.2, 760.2)","12 (1, 85)",23,stable,"0.1 (-1.8, 2.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Greensville County  6,***,"621.1 (540.1, 711.4)","13 (2, 58)",48,stable,"-0.7 (-2.6, 1.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Covington City  6,***,"620.5 (506.6, 754.8)","14 (1, 97)",22,rising,"3.1 (0.7, 5.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Colonial Heights City  6,***,"617.6 (550.5, 691.1)","15 (3, 45)",64,stable,"0.4 (-1.0, 1.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Williamsburg City  6,***,"612.5 (532.7, 702.2)","16 (3, 62)",45,stable,"12.7 (-5.8, 34.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Essex County  6,***,"604.1 (528.0, 689.7)","17 (3, 65)",49,rising,"5.2 (1.0, 9.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Martinsville City  6,***,"596.4 (517.4, 684.7)","18 (3, 73)",44,rising,"21.0 (7.5, 36.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
King William County  6,***,"590.4 (520.9, 667.0)","19 (4, 64)",57,falling,"-1.7 (-3.1, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Nottoway County  6,***,"581.5 (516.4, 653.1)","20 (5, 63)",60,stable,"-0.8 (-2.1, 0.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Fredericksburg City  6,***,"562.2 (500.4, 629.4)","21 (7, 77)",64,falling,"-1.9 (-3.4, -0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Gloucester County  6,***,"552.4 (510.3, 597.2)","22 (12, 62)",139,stable,"-0.7 (-1.6, 0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Surry County  6,***,"551.5 (457.3, 662.4)","23 (3, 107)",27,stable,"0.1 (-1.9, 2.0)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Nelson County  6,***,"547.8 (485.0, 617.8)","24 (8, 84)",65,stable,"-1.2 (-2.4, 0.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Goochland County  6,***,"545.0 (493.4, 601.2)","25 (9, 77)",93,falling,"-1.5 (-2.8, -0.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Charlottesville City  6,***,"543.5 (494.7, 595.7)","26 (12, 76)",100,stable,"10.6 (-5.5, 29.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Salem City  6,***,"541.5 (488.4, 599.0)","27 (12, 80)",81,stable,"0.9 (-1.0, 2.9)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Roanoke City  6,***,"539.5 (510.8, 569.5)","28 (16, 56)",285,stable,"6.9 (-2.0, 16.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Portsmouth City  6,***,"538.4 (508.2, 569.8)","29 (15, 57)",253,falling,"-1.1 (-2.0, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Brunswick County  6,***,"530.7 (472.0, 595.4)","30 (11, 90)",62,falling,"-1.5 (-2.7, -0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Radford City  6,***,"530.2 (445.2, 626.3)","31 (6, 110)",29,stable,"0.4 (-2.2, 3.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lynchburg City  6,***,"529.7 (495.6, 565.5)","32 (16, 72)",187,rising,"5.6 (0.2, 11.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Norfolk City  6,***,"524.9 (504.0, 546.5)","33 (21, 56)",519,stable,"-0.4 (-0.9, 0.0)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Emporia City  6,***,"524.0 (412.0, 658.4)","34 (3, 122)",16,falling,"-3.9 (-6.4, -1.4)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Prince Edward County  6,***,"523.1 (465.5, 586.2)","35 (13, 96)",64,stable,"-1.4 (-2.9, 0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
New Kent County  6,***,"520.6 (463.9, 582.7)","36 (13, 94)",72,stable,"-1.6 (-3.6, 0.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Mecklenburg County  6,***,"515.6 (473.7, 560.8)","37 (16, 85)",125,stable,"-0.3 (-1.2, 0.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Accomack County  6,***,"514.3 (473.3, 558.4)","38 (17, 84)",126,stable,"-0.8 (-2.2, 0.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Mathews County  6,***,"512.2 (438.8, 597.5)","39 (9, 110)",42,stable,"0.5 (-1.8, 2.9)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Southampton County  6,***,"511.3 (456.2, 572.1)","40 (15, 100)",69,stable,"-0.4 (-1.9, 1.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Halifax County with South Boston City  6,***,"509.1 (468.9, 552.2)","41 (18, 85)",130,stable,"-0.2 (-1.7, 1.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Suffolk City  6,***,"507.2 (477.3, 538.6)","42 (22, 78)",234,falling,"-0.9 (-1.7, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Charles City County  6,***,"504.8 (416.4, 609.3)","43 (7, 118)",28,stable,"-0.5 (-3.2, 2.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hampton City  6,***,"502.4 (478.5, 527.3)","44 (26, 75)",355,falling,"-4.0 (-6.2, -1.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Virginia Beach City  6,***,"501.2 (487.6, 515.0)","45 (33, 65)",1090,falling,"-0.6 (-1.0, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lancaster County  6,***,"499.6 (433.5, 576.0)","46 (14, 108)",54,stable,"-0.3 (-2.1, 1.6)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Louisa County  6,***,"497.0 (456.5, 540.4)","47 (20, 93)",123,falling,"-1.6 (-2.7, -0.4)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Alleghany County and Clifton Forge City  6,***,"496.5 (437.9, 561.8)","48 (15, 108)",59,stable,"-0.7 (-3.6, 2.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lunenburg County  6,***,"495.9 (430.8, 569.0)","49 (13, 110)",45,stable,"-1.5 (-3.0, 0.0)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
James City County  6,***,"494.9 (468.0, 523.0)","50 (26, 82)",277,stable,"-0.8 (-1.8, 0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Danville City  6,***,"494.7 (454.6, 537.6)","51 (21, 95)",121,falling,"-1.4 (-2.5, -0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Henrico County  6,***,"494.6 (479.0, 510.6)","52 (33, 73)",810,falling,"-2.4 (-3.5, -1.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Newport News City  6,***,"491.4 (469.2, 514.3)","53 (31, 82)",396,falling,"-1.8 (-2.5, -1.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Orange County  6,***,"489.9 (450.1, 532.7)","54 (21, 96)",117,rising,"6.7 (4.0, 9.4)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Caroline County  6,***,"487.7 (440.9, 538.4)","55 (20, 104)",85,stable,"-1.8 (-3.5, 0.0)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
King and Queen County  6,***,"486.2 (400.0, 587.4)","56 (10, 121)",25,stable,"0.1 (-2.1, 2.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Bath County  6,***,"485.7 (383.3, 612.6)","57 (6, 125)",18,stable,"-0.7 (-3.8, 2.5)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Amelia County  6,***,"484.5 (418.1, 559.3)","58 (15, 115)",42,stable,"-1.5 (-3.7, 0.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Chesterfield County  6,***,"483.0 (467.8, 498.5)","59 (40, 80)",852,falling,"-2.0 (-2.7, -1.4)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Giles County  6,***,"482.4 (425.8, 545.1)","60 (18, 111)",57,falling,"-1.8 (-3.3, -0.2)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Culpeper County  6,***,"482.1 (445.4, 521.0)","61 (25, 99)",136,falling,"-1.4 (-2.5, -0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Dinwiddie County  6,***,"481.3 (434.2, 532.5)","62 (21, 105)",83,falling,"-2.3 (-3.6, -1.0)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Chesapeake City  6,***,"479.3 (460.7, 498.4)","63 (39, 87)",553,falling,"-1.6 (-2.4, -0.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Middlesex County  6,***,"478.3 (418.3, 547.3)","64 (16, 112)",51,stable,"-1.1 (-2.6, 0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Richmond City  6,***,"478.0 (458.5, 498.1)","65 (39, 86)",502,falling,"-3.7 (-4.8, -2.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Westmoreland County  6,***,"475.4 (421.3, 535.3)","66 (21, 112)",65,stable,"-11.1 (-24.5, 4.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
King George County  6,***,"474.7 (420.2, 534.1)","67 (22, 113)",61,stable,"-1.2 (-3.1, 0.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hanover County  6,***,"474.5 (450.0, 500.0)","68 (36, 92)",302,falling,"-2.2 (-2.7, -1.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Harrisonburg City  6,***,"472.7 (427.0, 521.6)","69 (25, 110)",83,stable,"-0.4 (-2.1, 1.4)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Prince George County  6,***,"471.8 (429.5, 517.3)","70 (26, 106)",99,falling,"-2.8 (-4.7, -0.9)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Fluvanna County  6,***,"467.8 (421.2, 518.6)","71 (25, 110)",79,falling,"-1.7 (-3.0, -0.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Charlotte County  6,***,"465.7 (400.8, 539.2)","72 (18, 118)",40,stable,"-1.0 (-2.7, 0.8)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Poquoson City  6,***,"465.6 (398.7, 541.3)","73 (16, 118)",37,stable,"-1.4 (-3.5, 0.7)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Augusta County  6,***,"464.9 (438.7, 492.4)","74 (39, 98)",248,falling,"-9.5 (-15.4, -3.3)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Cumberland County  6,***,"462.6 (391.9, 544.0)","75 (19, 120)",33,stable,"-1.7 (-4.4, 1.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Amherst County  6,***,"458.7 (418.0, 502.6)","76 (32, 111)",100,falling,"-2.7 (-4.4, -1.1)",Virginia,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
