,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Incidence Rates
56,Hamblen County  6,185,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,426.7 ,55 ,0.1 
57,Anderson County  6,236,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.0 ,56 ,0.3 
58,Bradley County  6,289,rising,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.0 ,57 ,1.2 
59,Putnam County  6,202,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.5 ,58 ,-0.4 
60,Morgan County  6,56,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.2 ,59 ,-1.3 
61,Obion County  6,97,rising,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.0 ,60 ,1.4 
62,Chester County  6,47,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.9 ,61 ,1.6 
63,Henry County  6,111,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.3 ,62 ,1.0 
64,Smith County  6,53,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.1 ,63 ,1.4 
65,Sumner County  6,474,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.2 ,64 ,0.4 
66,Trousdale County  6,23,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.2 ,65 ,0.6 
67,Rutherford County  6,626,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.1 ,66 ,0.1 
68,Franklin County  6,123,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.8 ,67 ,1.0 
69,Shelby County  6,2281,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.4 ,68 ,-0.1 
70,White County  6,78,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.2 ,69 ,0.6 
71,Fayette County  6,123,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.2 ,70 ,0.3 
72,McMinn County  6,157,rising,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.4 ,71 ,1.1 
73,Cumberland County  6,212,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.5 ,72 ,-0.5 
74,Lewis County  6,36,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.2 ,73 ,-5.4 
75,Hamilton County  6,987,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.2 ,74 ,-0.5 
76,Decatur County  6,39,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.1 ,75 ,0.3 
77,Davidson County  6,1522,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.4 ,76 ,-1.0 
78,Johnson County  6,51,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,410.4 ,77 ,1.3 
79,Williamson County  6,502,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.1 ,78 ,0.2 
80,Lawrence County  6,118,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.0 ,79 ,0.1 
81,Bedford County  6,118,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.9 ,80 ,0.1 
82,Wilson County  6,333,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,402.2 ,81 ,-0.2 
83,Crockett County  6,40,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,401.1 ,82 ,1.1 
84,Jackson County  6,36,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.6 ,83 ,0.2 
85,Giles County  6,87,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,397.9 ,84 ,0.4 
86,Madison County  6,257,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,396.6 ,85 ,0.3 
87,Fentress County  6,56,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,394.9 ,86 ,-2.7 
88,Henderson County  6,74,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.4 ,87 ,-3.7 
89,Clay County  6,24,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,391.2 ,88 ,-0.6 
90,Carter County  6,164,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,388.4 ,89 ,0.2 
91,Cannon County  6,37,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,384.7 ,90 ,1.2 
92,Hardin County  6,76,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,376.3 ,91 ,-0.1 
93,Pickett County  6,16,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,366.2 ,92 ,0.2 
94,Bledsoe County  6,33,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,364.8 ,93 ,0.8 
95,DeKalb County  6,50,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,358.1 ,94 ,-0.3 
96,Lincoln County  6,84,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,347.6 ,95 ,0.7 
2,Polk County  6,225,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,681.1 ,1 ,-0.7 
3,Sutton County  6,15,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,651.9 ,2 ,2.1 
4,Delta County  6,23,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,638.2 ,3 ,1.2 
5,Foard County  6,6,rising,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.1 ,4 ,3.9 
6,Camp County  6,46,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.5 ,5 ,0.5 
7,Trinity County  6,65,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,563.6 ,6 ,0.0 
8,Jasper County  6,129,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,558.4 ,7 ,-1.1 
9,Henderson County  6,318,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,557.9 ,8 ,-1.2 
10,Lampasas County  6,75,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,552.8 ,9 ,-0.4 
11,Coryell County  6,150,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,549.7 ,10 ,-0.8 
12,Potter County  6,307,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.7 ,11 ,-1.1 
13,Walker County  6,221,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.3 ,12 ,14.0 
14,Bell County  6,742,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,547.5 ,13 ,-0.8 
15,Gregg County  6,344,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.4 ,14 ,1.5 
16,Knox County  6,13,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.3 ,15 ,1.4 
17,Grayson County  6,416,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.9 ,16 ,-1.1 
18,McCulloch County  6,32,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,537.0 ,17 ,-0.9 
19,Upshur County  6,135,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,536.6 ,18 ,-0.5 
20,Morris County  6,46,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,534.6 ,19 ,-0.6 
21,Hunt County  6,281,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.9 ,20 ,-1.0 
22,Hardeman County  6,15,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.7 ,21 ,2.6 
23,Lamar County  6,163,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.7 ,22 ,-1.3 
24,Angelina County  6,257,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.5 ,23 ,-2.4 
25,Wheeler County  6,18,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.4 ,24 ,-2.1 
26,Coke County  6,14,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,527.5 ,25 ,1.0 
27,Lee County  6,57,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,525.4 ,26 ,0.2 
28,Starr County  6,132,rising,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,525.0 ,27 ,1.9 
29,Anderson County  6,175,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.9 ,28 ,0.2 
30,Kaufman County  6,287,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.4 ,29 ,-1.2 
31,Nolan County  6,47,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.9 ,30 ,-1.0 
32,Smith County  6,640,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.1 ,31 ,-1.4 
33,Fannin County  6,122,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.0 ,32 ,-0.9 
34,Cherokee County  6,162,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,520.4 ,33 ,-0.5 
35,DeWitt County  6,70,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.9 ,34 ,-0.7 
36,Hardin County  6,169,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.5 ,35 ,-1.7 
37,Dawson County  6,34,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.4 ,36 ,-0.6 
38,Childress County  6,19,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.3 ,37 ,-0.2 
39,Van Zandt County  6,192,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.0 ,38 ,-0.5 
40,Johnson County  6,437,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.0 ,39 ,-1.0 
41,Kleberg County  6,73,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.6 ,40 ,-0.8 
42,Hill County  6,128,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.6 ,41 ,-1.1 
43,Rusk County  6,165,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,516.3 ,42 ,-0.5 
44,Young County  6,62,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.4 ,43 ,1.9 
45,Taylor County  6,342,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.2 ,44 ,0.0 
46,Cass County  6,108,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,511.9 ,45 ,-0.2 
47,Wood County  6,187,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.4 ,46 ,-0.4 
48,Freestone County  6,68,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,507.6 ,47 ,-1.4 
49,Jackson County  6,45,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,507.3 ,48 ,-1.7 
50,Reagan County  6,9,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.0 ,49 ,1.3 
51,Chambers County  6,96,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.7 ,50 ,6.8 
52,Hutchinson County  6,66,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,503.6 ,51 ,-1.0 
53,Coleman County  6,34,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,502.9 ,52 ,-0.3 
54,Brown County  6,124,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,502.8 ,53 ,-1.3 
55,Wichita County  6,333,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,502.5 ,54 ,1.6 
56,Hansford County  6,15,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.5 ,55 ,-1.1 
57,Ellis County  6,403,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.1 ,56 ,-1.3 
58,Matagorda County  6,112,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.0 ,57 ,-1.4 
59,Falls County  6,54,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.7 ,58 ,-0.6 
60,Sabine County  6,49,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.5 ,59 ,-0.1 
61,Victoria County  6,242,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.6 ,60 ,-1.8 
62,Orange County  6,241,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,497.9 ,61 ,-2.1 
63,Baylor County  6,14,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.6 ,62 ,-1.1 
64,Lubbock County  6,655,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,496.4 ,63 ,-1.6 
65,Parker County  6,371,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.7 ,64 ,-1.5 
66,Burnet County  6,160,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.6 ,65 ,-1.4 
67,Montague County  6,68,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.2 ,66 ,-0.4 
68,Throckmorton County  6,7,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,494.6 ,67 ,3.9 
69,Irion County  6,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.8 ,68 ,2.3 
70,Lavaca County  6,70,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.4 ,69 ,-1.9 
71,Newton County  6,48,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,492.1 ,70 ,0.2 
72,Navarro County  6,139,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.7 ,71 ,-1.1 
73,Bastrop County  6,232,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.7 ,72 ,-1.2 
74,Stonewall County  6,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.6 ,73 ,0.2 
75,Marion County  6,43,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,490.0 ,74 ,-1.2 
76,Panola County  6,73,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,489.9 ,75 ,-1.5 
77,Hood County  6,219,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,489.7 ,76 ,-1.7 
78,Titus County  6,79,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.8 ,77 ,-1.4 
79,Tom Green County  6,297,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.3 ,78 ,-1.4 
80,Hopkins County  6,108,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,488.2 ,79 ,-1.1 
81,Cooke County  6,123,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.8 ,80 ,5.9 
82,Wilbarger County  6,37,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.0 ,81 ,-2.2 
83,Jones County  6,58,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.0 ,82 ,-0.5 
84,Hall County  6,11,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,485.9 ,83 ,-0.9 
85,Randall County  6,331,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,485.8 ,84 ,-1.6 
86,Tarrant County  6,4144,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.7 ,85 ,-1.8 
87,Armstrong County  6,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,483.3 ,86 ,0.4 
88,Liberty County  6,201,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.0 ,87 ,-1.8 
89,Williamson County  6,1105,rising,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,480.2 ,88 ,4.6 
90,San Augustine County  6,34,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,479.8 ,89 ,-0.8 
91,Aransas County  6,102,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,479.2 ,90 ,-2.2 
92,Milam County  6,80,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,479.2 ,91 ,-1.0 
93,Red River County  6,46,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,479.2 ,92 ,-2.2 
94,Harrison County  6,185,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,478.3 ,93 ,-2.1 
95,Brazoria County  6,785,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,478.0 ,94 ,1.9 
96,Wise County  6,176,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,476.9 ,95 ,-0.2 
97,McLennan County  6,583,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,476.4 ,96 ,-2.1 
98,Bowie County  6,251,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.6 ,97 ,-1.8 
99,San Jacinto County  6,100,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,474.4 ,98 ,-0.9 
100,Goliad County  6,26,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.0 ,99 ,-1.4 
101,Lynn County  6,17,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.8 ,100 ,-0.3 
102,Gray County  6,62,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,472.1 ,101 ,-2.0 
103,Jefferson County  6,636,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,471.8 ,102 ,-2.5 
104,Franklin County  6,34,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,471.5 ,103 ,-0.9 
105,Palo Pinto County  6,88,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,470.5 ,104 ,-2.5 
106,Wharton County  6,111,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,470.3 ,105 ,-1.9 
107,Washington County  6,113,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,469.8 ,106 ,-1.5 
108,Duval County  6,31,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,469.3 ,107 ,1.6 
109,Bosque County  6,67,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,468.8 ,108 ,-0.4 
110,Refugio County  6,23,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,467.0 ,109 ,-2.9 
111,Austin County  6,91,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.4 ,110 ,-1.5 
112,Leon County  6,64,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.3 ,111 ,-1.0 
113,Dallas County  6,4915,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,465.2 ,112 ,-0.2 
114,Runnels County  6,32,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,464.1 ,113 ,-2.2 
115,Rains County  6,45,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,463.6 ,114 ,-0.6 
116,Mills County  6,19,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,462.9 ,115 ,0.7 
117,Galveston County  6,794,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,461.6 ,116 ,1.7 
118,Yoakum County  6,17,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.7 ,117 ,-0.4 
119,Gillespie County  6,106,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.7 ,118 ,-2.3 
120,San Patricio County  6,163,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,460.7 ,119 ,-1.8 
121,Erath County  6,92,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,459.9 ,120 ,-0.9 
122,Hockley County  6,55,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,459.5 ,121 ,-2.0 
123,Val Verde County  6,107,stable,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.8 ,122 ,-0.6 
124,Limestone County  6,69,falling,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,456.8 ,123 ,-2.2 
