,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
44,Maury County,139,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,024.7 ",43 ,-0.9 
45,Robertson County,96,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,023.0 ",44 ,-0.6 
46,White County,52,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,016.8 ",45 ,-0.7 
47,Sevier County,174,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,013.0 ",46 ,-0.4 
48,Dyer County,63,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,011.5 ",47 ,-0.4 
49,Campbell County,80,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,010.8 ",48 ,-0.5 
50,Marion County,52,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,007.8 ",49 ,-0.9 
51,Decatur County,27,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,006.9 ",50 ,-0.5 
52,Greene County,140,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,004.7 ",51 ,-0.5 
53,Marshall County,50,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,004.4 ",52 ,-0.6 
54,Putnam County,121,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,997.1 ,53 ,-5.6 
55,DeKalb County,34,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,994.3 ,54 ,-0.5 
56,Obion County,59,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,991.4 ,55 ,-0.5 
57,McMinn County,99,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,988.9 ,56 ,-1.0 
58,Grainger County,43,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,986.0 ,57 ,-0.8 
59,Chester County,28,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.7 ,58 ,0.2 
60,Hickman County,39,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,972.6 ,59 ,-0.8 
61,Cocke County,67,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,972.4 ,60 ,-0.9 
62,Shelby County,1117,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.1 ,61 ,-2.8 
63,Washington County,212,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,961.9 ,62 ,-1.0 
64,Morgan County,34,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.5 ,63 ,-0.8 
65,Lincoln County,59,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,951.2 ,64 ,-1.0 
66,Sullivan County,311,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,947.4 ,65 ,-1.6 
67,Roane County,110,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,946.4 ,66 ,-2.1 
68,Bradley County,160,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.4 ,67 ,-0.7 
69,Lewis County,23,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.5 ,68 ,-1.0 
70,Rutherford County,275,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,934.9 ,69 ,-1.1 
71,Sumner County,246,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,924.2 ,70 ,-2.1 
72,Jefferson County,92,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,921.0 ,71 ,-0.8 
73,Madison County,143,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,920.3 ,72 ,-0.8 
74,Weakley County,55,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.7 ,73 ,-0.5 
75,Wilson County,173,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,910.1 ,74 ,-1.1 
76,Jackson County,23,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,906.9 ,75 ,-0.6 
77,Davidson County,707,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,904.9 ,76 ,-2.8 
78,Anderson County,133,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,904.7 ,77 ,-1.0 
79,Franklin County,71,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,901.1 ,78 ,-0.9 
80,Clay County,16,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.2 ,79 ,-1.4 
81,Blount County,218,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,894.2 ,80 ,-1.3 
82,Sequatchie County,25,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,891.6 ,81 ,-16.1 
83,Hamblen County,101,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,890.2 ,82 ,-0.9 
84,Knox County,605,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,885.6 ,83 ,-1.8 
85,Bledsoe County,22,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,885.1 ,84 ,-1.6 
86,Hamilton County,525,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,871.3 ,85 ,-2.0 
87,Loudon County,112,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,868.4 ,86 ,-1.2 
88,Hancock County,11,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,859.1 ,87 ,-0.8 
89,Giles County,47,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,857.3 ,88 ,-1.3 
90,Carter County,99,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,852.6 ,89 ,-2.7 
91,Pickett County,11,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,844.9 ,90 ,-0.3 
92,Hardin County,48,stable,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,834.0 ,91 ,-0.7 
93,Fayette County,62,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,801.4 ,92 ,-1.6 
94,Cumberland County,133,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,781.7 ,93 ,-1.1 
95,Williamson County,198,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,741.3 ,94 ,-2.9 
96,Moore County,10,falling,Tennessee ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,733.7 ,95 ,-1.3 
2,Bosque County,3,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,34.5 ,1 ,*
3,Kleberg County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,31.7 ,2 ,0.0 
4,Matagorda County,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.6 ,3 ,-0.5 
5,Hutchinson County,3,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,4 ,*
6,Wise County,11,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.7 ,5 ,0.7 
7,Anderson County,12,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.4 ,6 ,-4.6 
8,Hill County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.2 ,7 ,-1.4 
9,Limestone County,3,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.7 ,8 ,-1.5 
10,Jasper County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.4 ,9 ,-0.8 
11,Wood County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.3 ,10 ,-0.2 
12,Jim Wells County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.9 ,11 ,-0.5 
13,Victoria County,12,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,12 ,-0.4 
14,Shelby County,3,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,13 ,-2.0 
15,Henderson County,10,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,14 ,-1.2 
16,Erath County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.3 ,15 ,0.2 
17,Upshur County,5,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.2 ,16 ,*
18,Fannin County,5,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.8 ,17 ,*
19,Lamar County,6,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.4 ,18 ,-2.1 
20,Grimes County,4,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.1 ,19 ,*
21,San Patricio County,8,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.8 ,20 ,-1.0 
22,Gregg County,15,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.8 ,21 ,-2.2 
23,Cass County,3,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.7 ,22 ,-0.7 
24,Starr County,8,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.5 ,23 ,1.1 
25,Van Zandt County,7,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.3 ,24 ,-0.9 
26,Hunt County,11,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,25 ,-0.4 
27,Polk County,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,26 ,-1.6 
28,Liberty County,10,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.7 ,27 ,-2.0 
29,Grayson County,15,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.7 ,28 ,-1.0 
30,Wharton County,5,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.6 ,29 ,*
31,Caldwell County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.5 ,30 ,-0.9 
32,Brown County,4,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,31 ,-1.0 
33,Hopkins County,4,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.8 ,32 ,-1.4 
34,Titus County,4,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.7 ,33 ,-3.2 
35,Orange County,9,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.5 ,34 ,-2.0 
36,Wichita County,14,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.5 ,35 ,-1.6 
37,Taylor County,13,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.2 ,36 ,-1.3 
38,Parker County,15,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.0 ,37 ,-1.5 
39,Hardin County,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.0 ,38 ,-1.5 
40,Ellis County,20,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.9 ,39 ,-1.4 
41,McLennan County,25,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.8 ,40 ,-1.5 
42,Bowie County,10,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.7 ,41 ,-2.3 
43,Nacogdoches County,6,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.7 ,42 ,-0.4 
44,Galveston County,37,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.5 ,43 ,-2.1 
45,Angelina County,9,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.5 ,44 ,-2.0 
46,Kaufman County,14,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.2 ,45 ,-3.4 
47,Johnson County,18,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.9 ,46 ,-1.7 
48,Chambers County,5,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,47 ,-2.3 
49,Cameron County,43,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,48 ,-0.9 
50,Jefferson County,25,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,49 ,-2.4 
51,Ector County,16,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.4 ,50 ,-1.2 
52,Coryell County,8,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.4 ,51 ,-1.6 
53,Tom Green County,10,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.3 ,52 ,-0.7 
54,Guadalupe County,17,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.2 ,53 ,-1.4 
55,Bexar County,201,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,54 ,-1.8 
56,Navarro County,4,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,55 ,-1.7 
57,Smith County,21,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,56 ,-2.1 
58,Cherokee County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.9 ,57 ,-1.5 
59,Nueces County,34,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.8 ,58 ,-1.6 
60,Hood County,5,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,59 ,-3.9 
61,Webb County,27,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,60 ,-0.8 
62,Harris County,484,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,61 ,-2.0 
63,Dallas County,264,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,62 ,-2.0 
64,El Paso County,78,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.3 ,63 ,-1.7 
65,Kendall County,4,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.2 ,64 ,*
66,Val Verde County,4,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,65 ,-2.5 
67,Walker County,7,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,66 ,-1.0 
68,Brazoria County,36,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,67 ,-1.6 
69,Tarrant County,200,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,68 ,-1.8 
70,Lubbock County,26,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,69 ,-1.8 
71,Bee County,3,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.8 ,70 ,-2.7 
72,Hidalgo County,78,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.7 ,71 ,-1.4 
73,Kerr County,4,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.6 ,72 ,-2.7 
74,Montgomery County,56,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.6 ,73 ,-2.2 
75,Howard County,4,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.6 ,74 ,-1.9 
76,Potter County,10,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,75 ,-2.8 
77,Bell County,30,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.2 ,76 ,-2.0 
78,Wilson County,4,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.2 ,77 ,*
79,Burnet County,3,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.1 ,78 ,*
80,Cooke County,3,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.0 ,79 ,-2.3 
81,Comal County,12,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.8 ,80 ,-1.6 
82,Midland County,14,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,81 ,-2.2 
83,Medina County,4,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.5 ,82 ,-1.3 
84,Rockwall County,9,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,83 ,-2.6 
85,Maverick County,5,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,84 ,-1.6 
86,Bastrop County,7,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.1 ,85 ,-1.5 
87,Randall County,11,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.1 ,86 ,-0.9 
88,Rusk County,4,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.0 ,87 ,-2.8 
89,Brazos County,15,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,88 ,-2.5 
90,Harrison County,5,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.6 ,89 ,-1.7 
91,Waller County,3,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.5 ,90 ,-3.3 
92,Fort Bend County,67,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,91 ,-1.6 
93,Atascosa County,4,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,92 ,-0.9 
94,Williamson County,49,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.2 ,93 ,-2.5 
95,Hays County,15,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.7 ,94 ,-2.2 
96,Collin County,79,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.8 ,95 ,-2.0 
97,Travis County,94,falling,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.7 ,96 ,-2.9 
98,Denton County,65,stable,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.7 ,97 ,7.6 
99,Andrews County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
100,Aransas County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
101,Archer County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
102,Armstrong County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
103,Austin County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
104,Bailey County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
105,Bandera County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
106,Baylor County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
107,Blanco County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
108,Borden County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
109,Brewster County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
110,Briscoe County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
111,Brooks County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
112,Burleson County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
113,Calhoun County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
114,Callahan County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
115,Camp County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
116,Carson County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
117,Castro County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
118,Childress County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
119,Clay County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
120,Cochran County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
121,Coke County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
122,Coleman County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
123,Collingsworth County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
124,Colorado County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
125,Comanche County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
126,Concho County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
127,Cottle County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
128,Crane County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
129,Crockett County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
130,Crosby County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
131,Culberson County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
132,Dallam County,3 or fewer,*,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,*,*,*
