,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
41,Newport News City,166,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.0 ,40 ,-1.3 
42,New Kent County,21,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.6 ,41 ,-1.2 
43,Giles County,21,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.2 ,42 ,-1.1 
44,Lynchburg City,76,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.9 ,43 ,-0.8 
45,Brunswick County,21,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.6 ,44 ,-1.4 
46,Warren County,39,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.3 ,45 ,-0.9 
47,Westmoreland County,25,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,46 ,-1.0 
48,Lunenburg County,15,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,47 ,-0.5 
49,Page County,29,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.6 ,48 ,0.0 
50,Louisa County,40,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.3 ,49 ,-0.4 
51,Russell County,33,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.6 ,50 ,-0.7 
52,Wythe County,36,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.5 ,51 ,-0.7 
53,Winchester City,27,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.1 ,52 ,-1.5 
54,Suffolk City,82,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.9 ,53 ,-1.5 
55,Radford City,11,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.8 ,54 ,-0.8 
56,Fluvanna County,31,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.8 ,55 ,-1.1 
57,Shenandoah County,53,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.7 ,56 ,-0.8 
58,Surry County,8,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.2 ,57 ,-0.4 
59,Poquoson City,13,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.9 ,58 ,-2.4 
60,Nelson County,19,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.9 ,59 ,-0.9 
61,Manassas City,26,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.5 ,60 ,-1.4 
62,Chesapeake City,201,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7 ,61 ,-1.3 
63,Prince Edward County,22,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0 ,62 ,-1.0 
64,Mecklenburg County,43,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5 ,63 ,-1.1 
65,Hampton City,127,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5 ,64 ,-1.2 
66,Appomattox County,17,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2 ,65 ,0.2 
67,Amherst County,36,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.2 ,66 ,-1.3 
68,Frederick County,83,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.9 ,67 ,-1.0 
69,Campbell County,63,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4 ,68 ,-0.7 
70,Madison County,15,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.7 ,69 ,-0.8 
71,Henry County,64,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.9 ,70 ,0.5 
72,Culpeper County,43,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.8 ,71 ,-1.2 
73,Danville City,51,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.6 ,72 ,-0.9 
74,Washington County,63,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.6 ,73 ,-0.7 
75,Patrick County,24,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5 ,74 ,-0.5 
76,Fauquier County,64,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.2 ,75 ,-1.6 
77,Henrico County,306,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.8 ,76 ,-1.1 
78,Hanover County,103,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.7 ,77 ,-1.2 
79,Richmond City,181,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.4 ,78 ,-2.8 
80,King William County,15,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.3 ,79 ,-1.8 
81,Charles City County,10,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2 ,80 ,-1.3 
82,Charlottesville City,31,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.1 ,81 ,-1.5 
83,Spotsylvania County,105,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.4 ,82 ,-1.1 
84,Chesterfield County,279,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.1 ,83 ,-1.2 
85,Virginia Beach City,366,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.7 ,84 ,-1.2 
86,Orange County,38,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.4 ,85 ,-1.2 
87,Bland County,7,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.1 ,86 ,-0.8 
88,Cumberland County,11,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.0 ,87 ,-0.3 
89,Powhatan County,25,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.8 ,88 ,-1.8 
90,Stafford County,86,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.1 ,89 ,-1.3 
91,Northampton County,15,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.0 ,90 ,-5.1 
92,Middlesex County,16,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.7 ,91 ,-0.2 
93,Fredericksburg City,19,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.5 ,92 ,-2.2 
94,Bedford City and County,83,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.2 ,93 ,-0.6 
95,Franklin County,59,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.1 ,94 ,-0.9 
96,Harrisonburg City,29,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.0 ,95 ,-1.0 
97,Dinwiddie County,25,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1 ,96 ,-0.8 
98,Rockbridge County,28,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1 ,97 ,-1.5 
99,Pittsylvania County,66,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.0 ,98 ,-0.6 
100,Norton City,4,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.8 ,99 ,-1.2 
101,Carroll County,34,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.6 ,100 ,-0.4 
102,Pulaski County,37,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.0 ,101 ,-0.7 
103,Isle of Wight County,34,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.9 ,102 ,-1.0 
104,Southampton County,17,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.9 ,103 ,-0.6 
105,James City County,85,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.3 ,104 ,-0.9 
106,Prince George County,26,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.8 ,105 ,-1.5 
107,Emporia City,5,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.7 ,106 ,-1.4 
108,Alleghany County and Clifton Forge City,17,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.9 ,107 ,-1.3 
109,Prince William County,241,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.8 ,108 ,-2.1 
110,Mathews County,12,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.6 ,109 ,-2.3 
111,Botetourt County,34,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.2 ,110 ,-0.3 
112,Clarke County,14,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.7 ,111 ,-1.6 
113,Roanoke County,98,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.6 ,112 ,-0.8 
114,Rockingham County,74,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.1 ,113 ,-0.6 
115,Northumberland County,18,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.3 ,114 ,-1.6 
116,York County,52,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.3 ,115 ,-2.1 
117,Montgomery County,58,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,112.6 ,116 ,-1.8 
118,Floyd County,14,stable,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.4 ,117 ,-0.4 
119,Augusta County,68,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.4 ,118 ,-6.6 
120,Greene County,14,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.8 ,119 ,-2.2 
121,Goochland County,20,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.0 ,120 ,-1.8 
122,Loudoun County,179,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,105.9 ,121 ,-2.3 
123,Alexandria City,87,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,105.5 ,122 ,-2.7 
124,King George County,15,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3 ,123 ,-6.3 
125,Albemarle County,87,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.6 ,124 ,-1.5 
126,Falls Church City,9,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.0 ,125 ,-2.7 
127,Rappahannock County,7,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,98.5 ,126 ,-18.6 
128,Fairfax County,627,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,97.3 ,127 ,-2.2 
129,Arlington County,104,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,96.1 ,128 ,-3.8 
130,Buckingham County,12,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,95.9 ,129 ,-13.8 
131,Craig County,5,*,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,95.7 ,130 ,*
132,Manassas Park City,4,*,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,64.2 ,131 ,*
133,Williamsburg City,6,falling,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,62.4 ,132 ,-3.7 
134,Highland County,3 or fewer,*,Virginia,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,*,*,*
2,Columbia County,9,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.6 ,1 ,-2.6 
3,Cowlitz County,148,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.5 ,2 ,-1.0 
4,Mason County,101,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.8 ,3 ,-1.0 
5,Lewis County,115,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.1 ,4 ,-1.1 
6,Pacific County,44,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.5 ,5 ,-1.1 
7,Grays Harbor County,105,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.2 ,6 ,-1.7 
8,Okanogan County,60,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.6 ,7 ,-1.1 
9,Skagit County,163,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.2 ,8 ,-0.7 
10,Spokane County,515,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.4 ,9 ,-1.4 
11,Pierce County,778,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.1 ,10 ,-1.9 
12,Clallam County,131,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.4 ,11 ,-1.0 
13,Pend Oreille County,21,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.4 ,12 ,-5.6 
14,Yakima County,220,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.3 ,13 ,-1.1 
15,Clark County,427,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.1 ,14 ,-1.5 
16,Snohomish County,663,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.0 ,15 ,-1.4 
17,Adams County,14,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.6 ,16 ,-1.8 
18,Grant County,81,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.0 ,17 ,-1.1 
19,Whatcom County,217,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.8 ,18 ,-1.3 
20,Walla Walla County,63,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.9 ,19 ,-1.1 
21,Stevens County,62,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.5 ,20 ,-1.3 
22,Kitsap County,264,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.5 ,21 ,-1.6 
23,Benton County,170,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.1 ,22 ,-1.6 
24,Thurston County,259,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.5 ,23 ,-2.7 
25,Chelan County,81,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.7 ,24 ,-1.7 
26,Douglas County,41,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.6 ,25 ,-0.7 
27,Wahkiakum County,8,*,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.6 ,26 ,*
28,Lincoln County,16,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.7 ,27 ,-1.2 
29,Asotin County,30,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.1 ,28 ,-2.4 
30,Island County,100,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7 ,29 ,-1.6 
31,Klickitat County,28,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6 ,30 ,-1.7 
32,Whitman County,28,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.4 ,31 ,-1.1 
33,Franklin County,48,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.8 ,32 ,-2.5 
34,Jefferson County,55,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.3 ,33 ,-2.2 
35,Kittitas County,40,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.0 ,34 ,-2.1 
36,King County,1533,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,153.6 ,35 ,-2.0 
37,Ferry County,10,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,152.4 ,36 ,-1.7 
38,Skamania County,12,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.7 ,37 ,-3.0 
39,San Juan County,22,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,127.6 ,38 ,-1.9 
40,Garfield County,3 or fewer,*,Washington,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,*,*,*
2,Ferry County,11,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.1 ,1 ,-0.1 
3,Grays Harbor County,98,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.2 ,2 ,-0.7 
4,Garfield County,4,*,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.2 ,3 ,*
5,Cowlitz County,124,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.6 ,4 ,-0.7 
6,Columbia County,7,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.4 ,5 ,-0.8 
7,Lewis County,95,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.9 ,6 ,-0.7 
8,Okanogan County,47,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.1 ,7 ,-0.3 
9,Pend Oreille County,17,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.1 ,8 ,-1.7 
10,Grant County,73,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.5 ,9 ,-0.7 
11,Spokane County,480,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.3 ,10 ,-0.8 
12,Yakima County,201,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.3 ,11 ,-0.6 
13,Klickitat County,25,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.8 ,12 ,-1.1 
14,Clallam County,110,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4 ,13 ,-1.0 
15,Pacific County,31,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.8 ,14 ,-1.1 
16,Snohomish County,633,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.1 ,15 ,-1.1 
17,Clark County,401,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.0 ,16 ,-1.1 
18,Mason County,74,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.7 ,17 ,-1.6 
19,Pierce County,702,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.1 ,18 ,-1.7 
20,Island County,95,rising,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.8 ,19 ,3.8 
21,Thurston County,261,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5 ,20 ,-1.0 
22,Jefferson County,47,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2 ,21 ,-1.4 
23,Skagit County,126,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.4 ,22 ,-1.1 
24,Whatcom County,189,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.1 ,23 ,-1.2 
25,Asotin County,26,stable,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.0 ,24 ,-0.7 
26,Chelan County,72,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.8 ,25 ,-1.2 
27,Kitsap County,230,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.6 ,26 ,-1.4 
28,Stevens County,46,falling,Washington,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.1 ,27 ,-1.4 
